"606 West 57th Street, 1717 - Clinton, New York",4144,Rental,1 Bed | 1 Bath,Listing ID: 3835257
"Avalon Midtown West, 250 West 50th Street, 33H - Midtown, New York",4132,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 666
"The Essex, 125 Delancey Street, 601TERRACE - Lower East Side, New York",4110,Rental,Studio | 1 Bath,Listing ID: 3849658
"165 East 35th Street, 1A - Murray Hill, New York",4100,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3851291
"684 Riverside Drive, 22A - Harlem, New York",4100,Rental,3 Beds | 2 Baths,Listing ID: 3889771
"338 East 55th Street, 2A - Sutton Area, New York",4100,Rental,2 Beds | 1 Bath,Listing ID: 3866830
"Gramercy Park Habitat, 205 East 22nd Street, 6J - Gramercy - Union Square, New York",4100,"Condo, Doorman",Loft | 2 Beds | 1 Bath,Approximate Sq. Feet: 950
"W New York Downtown Hotel, 123 Washington Street, 39H - Financial District, New York",4100,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 606
"303 West 76th Street, B - Upper West Side, New York",4100,Rental,Studio | 1 Bath | 1 Half Bath,Listing ID: 3891915
"328 East 14th Street, 24 - Gramercy - Union Square, New York",4100,Rental,2 Beds | 1 Bath,Listing ID: 3792197
"52 Barrow Street, 3D - West Village - Meatpacking District, New York",4095,Rental,1 Bed | 1 Bath,Listing ID: 3827228
"43-22 Queens Street, PH7 - Long Island City, New York",4092,Rental,1 Bed | 1 Bath,Listing ID: 3882687
"The York, 435 East 79th Street, 2G - Upper East Side, New York",4089,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3861564
"166 West 72nd Street, 1D - Upper West Side, New York",4088,Rental,1 Bed | 1 Bath,Listing ID: 3857267
"Paramount Tower, 240 East 39th Street, 43A - Murray Hill, New York",4083,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3895713
"43-22 Queens Street, 910 - Long Island City, New York",4078,Rental,1 Bed | 1 Bath,Listing ID: 3882697
"505 West 29th Street, 18G - Chelsea, New York",4073,Rental,Studio | 1 Bath,Listing ID: 3895385
"801 Amsterdam Avenue, 10D - Upper West Side, New York",4065,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 650
"Archstone Camargue, 303 East 83rd Street, 14J - Upper East Side, New York",4063,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 809
"113 Christopher Street, 3C - West Village - Meatpacking District, New York",4050,Rental,1 Bed | 1 Bath,Listing ID: 3883544
"The Chelsea, 160 West 24th Street, 8O - Chelsea, New York",4047,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 523
"Embassy House, 301 East 47th Street, 10P - Turtle Bay, New York",4042,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 604
"10 Waterside Plaza, 24B - Kips Bay, New York",4036,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 740
"Archstone Camargue, 303 East 83rd Street, 9D - Upper East Side, New York",4033,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 735
"327 West 42nd Street, 4E - Clinton, New York",4025,,3 Beds | 1 Bath,Listing ID: 3782230
"Atlas New York, 66 West 38th Street, 40D - Fashion Center, New York",4010,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 700
"101 AVENUE D, 12G - East Village, New York",4000,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 609
"350 West 53rd Street, 2D - Clinton, New York",4000,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 713
"Crystal Green, 330 West 39th Street, 23F - Chelsea, New York",4000,Rental,1 Bed | 1 Bath,Listing ID: 3895717
"5 King Street, 4W - SoHo - Nolita, New York",4000,Multi-Family,2 Beds | 1 Bath,Approximate Sq. Feet: 750
"330 East 63rd Street, 3D - Upper East Side, New York",4000,"Rental, Doorman",2 Beds | 1 Bath,Listing ID: 3847977
"99 John Street, 1218 - Financial District, New York",4000,"Condo, Doorman",Loft | 1 Bed | 1 Bath,Approximate Sq. Feet: 798
"Greenwich Club Residence, 88 Greenwich Street, 1504 - Financial District, New York",4000,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 782 | Approximate Exterior Sq. Ft: 243
"Executive Plaza Condo, 150 West 51st Street, 1109 - Midtown, New York",4000,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 700
"322 West 57th Street, 23D - Midtown, New York",4000,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 583
"Liberty Residences, 200 Rector Pl, 24C - Battery Park City, New York",4000,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 604
"Fifty Third and Eighth, 301 West 53rd Street, 18I - Clinton, New York",4000,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 667
"The Colonnade, 347 West 57th Street, 32F - Clinton, New York",4000,"Condo, Doorman",1 Bed | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 850
"L'Ecole Condominium, 212 East 47th Street, 32H - Turtle Bay, New York",4000,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 642
"L'Ecole Condominium, 212 East 47th Street, 16C - Turtle Bay, New York",4000,"Condo, Doorman",1 Bed | 1 Bath,Listing ID: 3746958
"Rector Square, 225 Rector Pl, 11J - Battery Park City, New York",4000,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 695
"10-50 Jackson Avenue, 8C - Long Island City, New York",4000,"Condo, Doorman",2 Beds | 1 Bath,Listing ID: 3779007
"The Avery, 100 Riverside Boulevard, 17H - Upper West Side, New York",4000,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 851
"The Rollins, 145 Clinton Street, 14F - Lower East Side, New York",3996,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3883377
"Octavia, 216 East 47th Street, 15A - Turtle Bay, New York",3995,"Condo, Doorman",1 Bed | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 801
"95 Perry Street, 9 - West Village - Meatpacking District, New York",3995,Rental,Studio | 1 Bath,Listing ID: 3893875
"310 West 52nd Street, 12D - Clinton, New York",3995,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 635
"The Andover, 1675 York Avenue, 30M - Upper East Side, New York",3995,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3895596
"410 East 13th Street, 3C - East Village, New York",3995,Rental,2 Beds | 1 Bath,Listing ID: 3881827
"48 West 68th Street, 6E - Upper West Side, New York",3995,Condo,1 Bed | 1 Bath,Listing ID: 3809998
"309 West 97th Street, 1S - Upper West Side, New York",3995,Multi-Family,2 Beds | 1 Bath,Listing ID: 3827378
"Downtown Club, 20 West Street, 14F - Financial District, New York",3995,"Condo, Doorman",1 Bed | 1 Bath,Listing ID: 3791640
"The Vantage, 308 East 38th Street, 16C - Murray Hill, New York",3995,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 660
"DORCHESTER TOWERS, 155 West 68th Street, 2009 - Upper West Side, New York",3995,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 650
"DORCHESTER TOWERS, 155 West 68th Street, 1611 - Upper West Side, New York",3995,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 975
"208 East 83rd Street, 2E - Upper East Side, New York",3995,Multi-Family,3 Beds | 1 Bath,Listing ID: 3895280
"The Fairfax, 201 East 69th Street, 9V - Upper East Side, New York",3993,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 733
"315 West 33rd Street, 9B - Chelsea, New York",3969,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3889851
"Columbus Square, 805 Columbus Avenue, 11E - Upper West Side, New York",3955,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 593
"4610 Center Boulevard, 713 - Long Island City, New York",3951,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3886540
"525 West 52nd Street, 10JN - Clinton, New York",3950,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 545
"106 Central Park South, 19F - Central Park South, New York",3950,"Condo, Doorman",1 Bed | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 651
"MADISON GREEN, 5 East 22nd Street, 23A - Flatiron District, New York",3950,"Condo, Doorman",1 Bed | 1 Bath,Listing ID: 3883449
"1600 Broadway, 6E - Midtown, New York",3950,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 668
"Ritz Plaza, 235 West 48th Street, 17N - Midtown, New York",3950,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 650
"Sherman Square, 201 West 70th Street, 38A - Upper West Side, New York",3950,"Cooperative, Doorman",1 Bed | 1 Bath,Listing ID: 3503122
"Carnegie Hill Tower, 40 East 94th Street, 13D - Carnegie Hill, New York",3950,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 870
"CitySpire, 150 West 56th Street, 3005 - Midtown, New York",3950,"Condo, Doorman",1 Bed | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 875
"110 Central Park South, 2G - Central Park South, New York",3950,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 666
"112 West 72nd Street, 12B - Upper West Side, New York",3950,Condo,2 Beds | 1 Bath,Listing ID: 3784899
"Crescent Club, 41-17 Crescent Street, 4F - Long Island City, New York",3941,Rental,2 Beds | 2 Baths,Approximate Sq. Feet: 925
"Morton Square, 600 Washington Street, 307 - West Village - Meatpacking District, New York",3929,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 502
"43-22 Queens Street, 3102 - Long Island City, New York",3927,Rental,1 Bed | 1 Bath,Listing ID: 3893884
"121 Madison Avenue, 5J - NoMad, New York",3922,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3860372
"AVA High Line, 525 West 28th Street, 234 - Chelsea, New York",3920,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3834245
"140 Riverside Boulevard, 908 - Upper West Side, New York",3905,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 679
"Archstone Camargue, 303 East 83rd Street, 28H - Upper East Side, New York",3903,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 602
"401 East 86th Street, 17A - Upper East Side, New York",3900,"Cooperative, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 900
"404 East 79th Street, 16A - Upper East Side, New York",3900,"Condo, Doorman",1 Bed | 1 Bath,Listing ID: 3877388
"Bryant Park Tower, 100 West 39th Street, 37E - Fashion Center, New York",3900,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 601
"Regency Towers, 245 East 63rd Street, 410 - Upper East Side, New York",3900,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 730
"408 West 44th Street, 20 - Clinton, New York",3900,Rental,3 Beds | 1 Bath,Listing ID: 3880173
"220 East 65th Street, 5F - Upper East Side, New York",3900,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 700
"322 West 57th Street, 49E - Midtown, New York",3900,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 600
"50 West 15th Street, 4A - Flatiron District, New York",3900,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 624
"20 Pine - The Collection, 20 Pine Street, 2903 - Financial District, New York",3900,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 708
"THE PROMENADE, 530 East 76th Street, 16K - Upper East Side, New York",3900,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 680 | Approximate Exterior Sq. Ft: 70
"230 Sullivan Street, 5F - Greenwich Village, New York",3900,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 300
"529 East 85th Street, 5C - Upper East Side, New York",3900,Rental,2 Beds | 1 Bath,Listing ID: 3883299
"235 East 40th Street, 21G - Murray Hill, New York",3900,"Condo, Doorman",1 Bed | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 850
"338 East 13th Street, B - East Village, New York",3896,Rental,1 Bed | 1 Bath,Listing ID: 3895294
"Morton Square, 600 Washington Street, 513 - West Village - Meatpacking District, New York",3896,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 500
"233 East 29th Street, 2S - Kips Bay, New York",3895,Rental,2 Beds | 1 Bath,Listing ID: 3826102
"233 East 29th Street, 3S - Kips Bay, New York",3895,Rental,2 Beds | 1 Bath,Listing ID: 3826103
"191 Orchard Street, 2C - Lower East Side, New York",3895,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 800
"248 Mott Street, 12 - Little Italy - Chinatown, New York",3895,Rental,1 Bed | 1 Bath,Listing ID: 3892699
"722 Tenth Avenue, 4D - Clinton, New York",3895,Rental,2 Beds | 1 Bath,Listing ID: 3881578
"Plaza East, 340 East 34th Street, 8C - Murray Hill, New York",3895,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 728
"128 Central Park South, 3C - Central Park South, New York",3895,"Cooperative, Doorman",1 Bed | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 882
"One Manhattan Square, 252 South Street, 27K - Lower East Side, New York",3895,"Condo, Doorman",1 Bed | 1 Bath,Listing ID: 3846598
"One Manhattan Square, 252 South Street, 27J - Lower East Side, New York",3895,"Condo, Doorman",1 Bed | 1 Bath,Listing ID: 3805059
"The Regent, 45 West 60th Street, 10G - Lincoln Square, New York",3895,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3895720
"The Westmont, 730 Columbus Avenue, 11A - Upper West Side, New York",3893,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 650
"Greenwich Court, 295 Greenwich Street, 5C - TriBeCa, New York",3890,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 684
"101 West End Avenue, 10C - Lincoln Square, New York",3890,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 561
"Riverbank West, 560 West 43rd Street, 36G - Clinton, New York",3882,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 620
"63 Pitt Street, 1M - Lower East Side, New York",3870,Rental,3 Beds | 2 Baths,Listing ID: 3853882
"Morton Square, 600 Washington Street, 220 - West Village - Meatpacking District, New York",3867,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 477
"Tribeca Tower, 105 Duane Street, 14H - TriBeCa, New York",3865,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 475
"Columbus Square, 795 Columbus Avenue, 11M - Upper West Side, New York",3855,Rental,.5 Beds | 1 Bath,Approximate Sq. Feet: 415
"9 Barrow Street, 5G - Greenwich Village, New York",3850,"Cooperative, Doorman",Loft | 1 Bath,Approximate Sq. Feet: 500
"166 West 72nd Street, 4D - Upper West Side, New York",3850,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 600
"166 West 72nd Street, 3C - Upper West Side, New York",3850,Rental,1 Bed | 1 Bath,Listing ID: 3802203
"611 Ninth Avenue, 1 - Clinton, New York",3850,,2 Beds | 1 Bath,Listing ID: 3880208
"154 East 7th Street, 4 - East Village, New York",3850,Rental,2 Beds | 1 Bath,Listing ID: 3849759
"220 East 65th Street, 16J - Upper East Side, New York",3850,"Condo, Doorman",1 Bed | 1 Bath,Approximate Exterior Sq. Ft: 70
"Avalon Riverview North, 4-75 48th Avenue, 1303 - Long Island City, New York",3850,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 722
"The Vaux, 372 Central Park West, 9M - Upper West Side, New York",3850,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 787
"105 West 29th Street, 35B - Flatiron District, New York",3838,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 434
"Archstone Camargue, 303 East 83rd Street, 23E - Upper East Side, New York",3832,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 602
"222 East 44th Street, 11D - Midtown, New York",3830,Rental,Studio | 1 Bath,Listing ID: 3891089
"Morton Square, 600 Washington Street, 310 - West Village - Meatpacking District, New York",3826,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3843502
"The Westmont, 730 Columbus Avenue, 10A - Upper West Side, New York",3825,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 650
"Parc 77, 50 West 77th Street, 4B - Upper West Side, New York",3825,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 627
"37 Wall Street, 19J - Financial District, New York",3825,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 838
"Ten23, 500 West 23rd Street, 10A - Chelsea, New York",3819,Rental,Studio | 1 Bath,Approximate Sq. Feet: 477
"Archstone Camargue, 303 East 83rd Street, 14C - Upper East Side, New York",3818,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 620
"10 Stuyvesant Oval, MD - Gramercy - Union Square, New York",3814,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 764
"10 Stuyvesant Oval, MD - Gramercy - Union Square, New York",3814,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 764
"126 East 27th Street, 2R - NoMad, New York",3813,Rental,1 Bed | 1 Bath,Listing ID: 3860384
"43-22 Queens Street, 4307 - Long Island City, New York",3813,Rental,1 Bed | 1 Bath,Listing ID: 3893838
"43-22 Queens Street, 3105 - Long Island City, New York",3813,Rental,1 Bed | 1 Bath,Listing ID: 3893821
"AVA High Line, 525 West 28th Street, 554 - Chelsea, New York",3810,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3878592
"170 Amsterdam Avenue, 13C - Upper West Side, New York",3803,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 470
"228 Bleecker Street, 16 - Greenwich Village, New York",3800,Rental,2 Beds | 1 Bath,Listing ID: 3851383
"15 St Marks Pl, 3A - East Village, New York",3800,Condo,2 Beds | 1 Bath,Approximate Sq. Feet: 677
"324 East 52ND Street, 5B - Turtle Bay, New York",3800,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 700
"128 Second Avenue, A4 - Lower East Side, New York",3800,Rental,1 Bed | 1 Bath,Listing ID: 3822834
"Regency Towers, 245 East 63rd Street, 314 - Upper East Side, New York",3800,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 680
"47-20 Center Boulevard, 1010 - Long Island City, New York",3800,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 628
"502 East 73rd Street, 2C - Upper East Side, New York",3800,Rental,2 Beds | 1 Bath,Listing ID: 3866930
"309 East 69th Street, 5E - Upper East Side, New York",3800,Multi-Family,2 Beds | 2 Baths,Listing ID: 3821440
"ALLEGRO, 62 West 62nd Street, 6B - Lincoln Square, New York",3800,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 675
"Ivy Tower, 350 West 43rd Street, 10E - Clinton, New York",3800,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3869564
"AVA High Line, 525 West 28th Street, 754 - Chelsea, New York",3800,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3834247
"Greenwich Club Residence, 88 Greenwich Street, 1708 - Financial District, New York",3800,"Condo, Doorman",Loft | 1 Bed | 1 Bath,"Approximate Sq. Feet: 1,017"
"160 West 73rd Street, 14C - Upper West Side, New York",3800,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3851361
"345 East 52nd Street, 1E - Sutton Area, New York",3800,"Cooperative, Doorman",1 Bed | 1 Bath,Listing ID: 3820700
"405 East 56th Street, 6J - Sutton Area, New York",3800,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3738092
"15 West 103rd Street, 1C - Upper West Side, New York",3795,Rental,2 Beds | 2 Baths,Listing ID: 3858386
"434 West 52nd Street, 8 - Clinton, New York",3795,Rental,2 Beds | 1 Bath,Listing ID: 3881708
"410 East 13th Street, 4E - East Village, New York",3795,Rental,2 Beds | 1 Bath,Listing ID: 3825580
"56 West 65TH Street, 3E - Upper West Side, New York",3795,Rental,2 Beds | 1 Bath,Listing ID: 3877218
"515 East 72nd Street, 4S - Upper East Side, New York",3795,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 685
"37 Wall Street, 18T - Financial District, New York",3795,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 881
"Park Cameron, 41 West 86th Street, 12H - Upper West Side, New York",3792,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 575
"315 West 33rd Street, 15B - Chelsea, New York",3785,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3894324
"100 Jane Street, 5K - West Village - Meatpacking District, New York",3775,Rental,Studio | 1 Bath,Approximate Sq. Feet: 414
"Gramercy West, 210 East 22nd Street, 4D - Gramercy - Union Square, New York",3775,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3890181
"Parc 77, 50 West 77th Street, 5H - Upper West Side, New York",3775,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 698
"281 Avenue C, 1C - East Village, New York",3762,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 745
"433 East 75th Street, 19 - Upper East Side, New York",3750,Multi-Family,3 Beds | 1 Bath | 1 Half Bath,Listing ID: 3832119
"The Royale, 188 East 64th Street, 1804 - Upper East Side, New York",3750,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 760
"326 East 35th Street, 35 - Murray Hill, New York",3750,Rental,2 Beds | 1 Bath,Listing ID: 3826113
"50 Franklin Street, 4B - TriBeCa, New York",3750,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 604 | Approximate Exterior Sq. Ft: 42
"Midwest Court, 410 West 53rd Street, 224 - Clinton, New York",3750,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 488
"Towne House, 108 East 38th Street, 506 - Murray Hill, New York",3750,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 495
"189 Avenue C, 5E - East Village, New York",3750,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 755
"54 West 71st Street, 2F - Upper West Side, New York",3750,Rental,1 Bed | 1 Bath,Listing ID: 3874166
"211 East 51st Street, 8A - Turtle Bay, New York",3750,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 680
"215 West 95th Street, 9M - Upper West Side, New York",3750,"Condo, Doorman",2 Beds | 1 Bath,Approximate Sq. Feet: 817
"Ivy Tower, 350 West 43rd Street, 6G - Clinton, New York",3750,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3866674
"190 East 2nd Street, 9 - East Village, New York",3750,Multi-Family,2 Beds | 1 Bath,Approximate Sq. Feet: 700
"117 East 57th Street, 46G - Midtown, New York",3750,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 700
"27 1/2 Morton Street, 20 - West Village - Meatpacking District, New York",3750,Rental,2 Beds | 1 Bath,Listing ID: 3828074
"325 Fifth Avenue, 23F - Midtown, New York",3750,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 688
"401 East 34th Street, N25J - Murray Hill, New York",3738,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 587
"Archstone Camargue, 303 East 83rd Street, 26H - Upper East Side, New York",3734,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 602
"Highgate, 182 East 95th Street, 2H - Upper East Side, New York",3725,"Rental, Doorman",2 Beds | 1 Bath,Approximate Sq. Feet: 786
"MiMA, 450 West 42nd Street, 11H - Clinton, New York",3725,Rental,Studio | 1 Bath,Listing ID: 3894442
"1214 Fifth Avenue, 33F - Upper East Side, New York",3725,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 500
"Avalon Riverview North, 4-75 48th Avenue, 12214 - Long Island City, New York",3705,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 606
"Riverbank West, 560 West 43rd Street, 23A - Clinton, New York",3702,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 620
"218 East 5th Street, 2E - East Village, New York",3700,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 800
"508 East 12th Street, 9 - East Village, New York",3700,,2 Beds | 1 Bath,Listing ID: 3813132
"77 Fulton Street, 24B - Financial District, New York",3700,"Cooperative, Doorman",1 Bed | 1 Bath,Listing ID: 3832244
"401 West 33rd Street, 7A - Midtown, New York",3700,Rental,1 Bed | 1 Bath,Listing ID: 3869533
"235 West 22nd Street, 4Z - Chelsea, New York",3700,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 550
"216 East 95th Street, 2W - Upper East Side, New York",3700,Multi-Family,2 Beds | 2 Baths,Listing ID: 3878037
"427 East 76th Street, 2D - Upper East Side, New York",3700,Rental,1 Bed | 1 Bath,Listing ID: 3869604
"Sutton View, 420 East 58th Street, 3A - Sutton Area, New York",3700,"Condo, Doorman",1 Bed | 1 Bath | 1 Half Bath,Listing ID: 3782429
"ONE LINCOLN PLAZA, 20 West 64th Street, 9V - Lincoln Square, New York",3700,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 600
"220 East 65th Street, 4A - Upper East Side, New York",3700,"Condo, Doorman",1 Bed | 1 Bath,Approximate Exterior Sq. Ft: 70
"138 East 37th Street, 3F - Murray Hill, New York",3700,Multi-Family,2 Beds | 1 Bath,Approximate Sq. Feet: 400
"Carnegie Hill Tower, 40 East 94th Street, 13E - Carnegie Hill, New York",3700,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 727
"120 Riverside Boulevard, 9D - Upper West Side, New York",3700,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 691
"43-22 Queens Street, 1507 - Long Island City, New York",3698,Rental,1 Bed | 1 Bath,Listing ID: 3893827
"221 Mott Street, 14 - Little Italy - Chinatown, New York",3695,Rental,1 Bed | 1 Bath,Listing ID: 3892432
"225 East 70th Street, 4F - Upper East Side, New York",3695,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3868578
"209 East 25th Street, 2F - Gramercy - Union Square, New York",3695,Rental,1 Bed | 1 Bath,Listing ID: 3881710
"156 West 20th Street, 5B - Chelsea, New York",3695,Rental,1 Bed | 1 Bath,Listing ID: 3888635
"58 East 56th Street, 3A - Midtown, New York",3695,Multi-Family,1 Bed | 1 Bath,Listing ID: 3883655
"Carnegie Hill Place, 1510 Lexington Avenue, 7S - Upper East Side, New York",3695,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3866690
"RUPPERT YORKVILLE TOWERS, 1623 Third Avenue, 32C - Upper East Side, New York",3695,"Condo, Doorman",2 Beds | 1 Bath,Listing ID: 3892047
"LA PREMIERE, 230 West 55th Street, 5F - Clinton, New York",3695,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3792224
"LA PREMIERE, 230 West 55th Street, 22F - Clinton, New York",3695,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3592887
"43-22 Queens Street, 609 - Long Island City, New York",3684,Rental,1 Bed | 1 Bath,Listing ID: 3893843
"Ten23, 500 West 23rd Street, 11B - Chelsea, New York",3676,Rental,Studio | 1 Bath,Approximate Sq. Feet: 455
"37-40 27th Street, 6E - Long Island City, New York",3675,Rental,2 Beds | 1 Bath,Listing ID: 3839115
"2-14 50th Avenue, 310E - Long Island City, New York",3674,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 672
"435 West 54th Street, 1A - Clinton, New York",3660,Rental,3 Beds | 2 Baths,Listing ID: 3113884
"401 West 33rd Street, 6A - Midtown, New York",3650,Rental,1 Bed | 1 Bath,Listing ID: 3878011
"1295 Fifth Avenue, 32H - East Harlem, New York",3650,"Rental, Doorman",3 Beds | 3 Baths,Approximate Sq. Feet: 930
