"245 West 51st Street, Unit 303",Theater District,5295,3 BD,1 BA
"25 West Houston Street, Unit 6A",SoHo,11000,2 BD,2 BA
"932 Amsterdam Avenue, Unit 5S",Upper West Side,3850,3 BD,1 BA
"245 West 51st Street, Unit 212",Theater District,2795,1 BD,1 BA
"689 Fort Washington Avenue, Unit 2M",Washington Heights,2600,1 BD,1 BA
"35 West 15th Street, Unit 8C",Flatiron,21000,4 BD,4.5 BA
"615 East 6th Street, Unit 2B",Chelsea,4400,2 BD,1 BA
"660 Riverside Drive, Unit 1B",Hamilton Heights,2150,1 BD,1 BA
"111 Mercer Street, Unit 2",SoHo,17500,2 BD,2.5 BA
"116 Pinehurst Avenue, Unit F65",Washington Heights,2850,1 BD,1 BA
1175 York Avenue,Upper East Side,13000,4 BD,3.5 BA
"245 West 51st Street, Unit 306",Theater District,3795,2 BD,1 BA
"35 East 63rd Street, Unit PH",Upper East Side,60000,5 BD,8 BA
"311 East 25th Street, Unit 5B",Kips Bay,2200,Studio,1 BA
"114 West 17th Street, Unit 5F",Chelsea,14900,3 BD,2.5 BA
"23 East 74th Street, Unit 15B",Upper East Side,4200,1 BD,1 BA
"81 2nd Avenue, Unit 2",East Village,4995,3 BD,1 BA
"15 Hudson Yards, Unit 32D",Chelsea,12500,2 BD,2.5 BA
"10 Manhattan Avenue, Unit 6A",Upper West Side,6000,5 BD,3 BA
"21 West 86th Street, Unit 6B",Upper West Side,4875,1 BD,1 BA
"92 Grove Street, Unit 52",West Village,6500,2 BD,1 BA
345 West 13th Street,West Village,28000,2 BD,3 BA
"140 West 70th Street, Unit 2F",Upper West Side,2375,1 BD,empty Bath
"200 East 61st Street, Unit 32C",Upper East Side,4200,1 BD,1 BA
"330 East 75th Street, Unit 18B",Upper East Side,5500,2 BD,2 BA
"330 East 38th Street, Unit 23H",Murray Hill,2695,Studio,1 BA
"150 Columbus Avenue, Unit 26D",Upper West Side,7950,2 BD,2.5 BA
"215 West 84th Street, Unit 315",Upper West Side,4050,2 BD,1 BA
"535 West 147th Street, Unit 2",Hamilton Heights,5995,3 BD,3 BA
"524 East 72nd Street, Unit 37G",Upper East Side,3000,Studio,1 BA
"7 West 108th Street, Unit 3D",Upper West Side,5000,4 BD,1 BA
"15 West 107th Street, Unit 53",Upper West Side,4800,4 BD,1 BA
"40 Bond Street, Unit 5B",NoHo,14000,2 BD,2.5 BA
"1355 1st Avenue, Unit 10",Upper East Side,25000,4 BD,4 BA
"590 West 204th Street, Unit 1B",Inwood,1900,1 BD,1 BA
"510 Manhattan Avenue, Unit 3B",Harlem,4650,4 BD,2 BA
"57 East 54th Street, Unit 4",Midtown East,5500,2 BD,1.5 BA
"280 Rector Place, Unit 8C",Battery Park City,4995,2 BD,2 BA
"101 West 79th Street, Unit 3A",Upper West Side,4300,1 BD,1 BA
"300 East 74th Street, Unit 17D",Upper East Side,2675,Studio,1 BA
"137 Central Park North, Unit 5D",Harlem,2595,1 BD,1 BA
"73 Greene Street, Unit 4",SoHo,20000,2 BD,3 BA
"145 East 22nd Street, Unit 6F",Gramercy,2800,Studio,1 BA
"220 St Nicholas Avenue, Unit 7A",Harlem,4850,2 BD,2 BA
"459 West 43rd Street, Unit 4B",Hell's Kitchen,3950,3 BD,1 BA
"301 East 45th Street, Unit 4E",Midtown East,4195,2 BD,1 BA
"325 East 10th Street, Unit F1A","Manhattan, NY 10009",3000,1 BD,1 BA
"604 East 9th Street, Unit 7","Manhattan, NY 10009",3300,1 BD,1 BA
"142 West 123rd Street, Unit 3",Harlem,2350,1 BD,1 BA
168 5th Avenue,Flatiron,100,Studio,1 BA
"320 East 54th Street, Unit 12B",Midtown East,3595,1 BD,1 BA
"270 Broadway, Unit 17C",TriBeCa,10500,2 BD,2.5 BA
79 West 127th Street,Harlem,2250,1 BD,1 BA
"280 Park Avenue South, Unit 2G",Flatiron,5000,1 BD,1 BA
"433 West 46th Street, Unit 5FE",Hell's Kitchen,2600,1 BD,1 BA
"40 West 17th Street, Unit 9A",Flatiron,9950,2 BD,2 BA
"256 West 93rd Street, Unit 4",Upper West Side,5800,3 BD,2 BA
"515 East 72nd Street, Unit 11C",Upper East Side,4600,1 BD,1 BA
"1000 Park Avenue, Unit 5B",Upper East Side,20000,4 BD,3.5 BA
"151 Spring Street, Unit 6",SoHo,13000,2 BD,2.5 BA
"360 West 43rd Street, Unit 3NL",Hell's Kitchen,3600,1 BD,empty Bath
"424 Amsterdam Avenue, Unit 2S",Upper West Side,3395,2 BD,1.5 BA
"319 East 105th Street, Unit 2F",East Harlem,2850,2 BD,1 BA
"330 Spring Street, Unit 3C",SoHo,12950,2 BD,2 BA
"3 West 128th Street, Unit 1C",Harlem,3399,1 BD,1.5 BA
"101 West 24th Street, Unit 7A",Chelsea,5200,1 BD,1 BA
"4640 Broadway, Unit 33",Washington Heights,2850,3 BD,1 BA
"522 East 82nd Street, Unit 3",Upper East Side,2200,Alcove,1 BA
"15 Broad Street, Unit 1728",Financial District,4000,Studio,1 BA
"301 West 57th Street, Unit 22D",Hell's Kitchen,6800,2 BD,2 BA
"16 West 19th Street, Unit 6E",Flatiron,5500,1 BD,1 BA
"10 West End Avenue, Unit 4J",Upper West Side,2950,1 BD,1 BA
"1384 2nd Avenue, Unit RETAIL",Upper East Side,10000,empty Beds,1 BA
"16 East 77th Street, Unit PH1",Upper East Side,21000,4 BD,3 BA
"243 East 120th Street, Unit 3F",East Harlem,2300,2 BD,1 BA
"425 East 75th Street, Unit 1A",Upper East Side,2225,1 BD,1 BA
"244 East 28th Street, Unit 7",Kips Bay,2450,1 BD,1 BA
"233 East 86th Street, Unit 2A",Upper East Side,3200,1 BD,1 BA
"150 Charles Street, Unit M4",West Village,29500,4 BD,4 BA
"300 East 85th Street, Unit 2302/2303",Upper East Side,17995,4 BD,4 BA
"14 Horatio Street, Unit 12F",West Village,3600,1 BD,1 BA
"110 Greene Street, Unit 1106",SoHo,5250,Studio,empty Bath
"166 West 129th Street, Unit 43",Harlem,2000,1 BD,1 BA
"195 Prince Street, Unit 2W",SoHo,2500,Alcove,1 BA
"238 West 108th Street, Unit 3",Upper West Side,7500,3 BD,2.5 BA
"56 East 11th Street, Unit 7",Greenwich Village,10750,2 BD,1 BA
"330 West 43rd Street, Unit 9",Hell's Kitchen,2295,1 BD,1 BA
"24 5th Avenue, Unit 1512",Greenwich Village,2950,Studio,1 BA
"422 East 117th Street, Unit GARDEN",East Harlem,2500,1 BD,1 BA
"2300 Frederick Douglass Boulevard, Unit 8A",Harlem,3400,1 BD,1 BA
"66 West 38th Street, Unit 29D",Midtown South,4100,1 BD,1 BA
"565 Broome Street, Unit N6I",SoHo,4950,Studio,1 BA
"274 Mott Street, Unit 1E",NoLita,3620,2 BD,1 BA
"932 Amsterdam Avenue, Unit 3D",Upper West Side,3800,3 BD,1 BA
"15 Charles Street, Unit 8H",West Village,4900,1 BD,1 BA
"218 East 25th Street, Unit 2",Kips Bay,5995,1 BD,1.5 BA
"80 Riverside Boulevard, Unit 33B",Upper West Side,11500,3 BD,3 BA
"123 Washington Street, Unit 30D",Financial District,4295,1 BD,1 BA
"310 East 53rd Street, Unit 20A",Midtown East,11500,2 BD,2.5 BA
"310 East 53rd Street, Unit 20A",Midtown East,11500,2 BD,2.5 BA
"45 Tudor City Place, Unit 1009",Midtown East,2395,Studio,1 BA
"16 West 19th Street, Unit 2BB",Flatiron,5950,1 BD,1 BA
"15 West 100th Street, Unit 2E",Upper West Side,2550,2 BD,1 BA
"301 West 57th Street, Unit 17B",Hell's Kitchen,4700,1 BD,1.5 BA
"53 Howard Street, Unit 3A",SoHo,9000,1 BD,1 BA
277 Mott Street,NoLita,125000,empty Beds,empty Bath
"99 John Street, Unit 913",Financial District,3250,Alcove,1 BA
"10 Charles Street, Unit GRDNTRPLX",West Village,14000,2 BD,2.5 BA
"8 Magaw Place, Unit 42B",Washington Heights,1895,1 BD,1 BA
"343 East 51st Street, Unit 3B",Midtown East,2750,Studio,1 BA
"45 East 25th Street, Unit 8A",Flatiron,5395,1 BD,1 BA
"20 West 64th Street, Unit 29R",Upper West Side,8500,2 BD,2 BA
"242 East 25th Street, Unit 4D",Kips Bay,3000,Studio,1 BA
"191 Chrystie Street, Unit 5R",Lower East Side,16000,4 BD,3 BA
"524 East 72nd Street, Unit 33AG",Upper East Side,10500,3 BD,2.5 BA
"124 Thompson Street, Unit 6",SoHo,2600,Alcove,1 BA
"2375 Adam Clayton Powell Junior Boulevard, Unit 13",Harlem,2347,2 BD,1 BA
"2 Tudor City Place, Unit 8KS",Murray Hill,4150,2 BD,1 BA
"225 West 25th Street, Unit 2C",Chelsea,3900,1 BD,1 BA
"128 West 13th Street, Unit 43",West Village,6100,1 BD,1 BA
"218 East 25th Street, Unit 1",Kips Bay,12000,3 BD,2 BA
"454 St Nicholas Avenue, Unit 2S",Harlem,2950,2 BD,1 BA
"61 West 62nd Street, Unit 5L",Upper West Side,3800,1 BD,1 BA
"224 Riverside Drive, Unit 7D",Upper West Side,3250,1 BD,1 BA
"560 West 24th Street, Unit PH1",Chelsea,37500,4 BD,4.5 BA
"250 Mercer Street, Unit D801",Greenwich Village,4475,1 BD,1 BA
"11 St Nicholas Avenue, Unit 3D",Harlem,2100,Alcove,1 BA
"845 United Nations Plaza, Unit 6C",Midtown East,5400,1 BD,1.5 BA
"196 Orchard Street, Unit 10A",Lower East Side,16500,3 BD,3 BA
"70 West 45th Street, Unit 47",Theater District,29995,4 BD,3.5 BA
"320 East 65th Street, New York, NY, USA, Unit 116",Upper East Side,3240,2 BD,1.5 BA
"308 West 105th Street, Unit 4A",Upper West Side,2350,1 BD,1 BA
"296 West 10th Street, Unit 8FL",West Village,22000,3 BD,3 BA
"62 Wooster Street, Unit 5",SoHo,49900,4 BD,4.5 BA
"150 West 51st Street, Unit 1101",Theater District,3000,1 BD,1 BA
"330 East 49th Street, Unit 10D",Midtown East,3300,1 BD,1 BA
"3 West 108th Street, Unit 10",Upper West Side,6500,5 BD,2 BA
218 Thompson Street,Greenwich Village,7995,Studio,1 BA
"13 East 131st Street, Unit 4B",East Harlem,2650,2 BD,1 BA
"372 Central Park West, Unit 9J",Upper West Side,3700,1 BD,1 BA
"254 West 15th Street, Unit B",Chelsea,3200,1 BD,1 BA
"130 West 20th Street, Unit 3B",Chelsea,4800,1 BD,1 BA
"319 West 134th Street, Unit 2E",Harlem,2550,2 BD,2 BA
"2067 Adam Clayton Powell Junior Boulevard, Unit 4B",Harlem,3325,3 BD,1 BA
"166 West 129th Street, Unit 31",Harlem,1700,Studio,1 BA
222 East 58th Street,Midtown East,3995,Studio,0.5 BA
"392 Central Park West, Unit 1K",Upper West Side,4300,2 BD,2 BA
"224 Riverside Drive, Unit 7D",Upper West Side,3250,1 BD,1 BA
"560 West 24th Street, Unit PH1",Chelsea,37500,4 BD,4.5 BA
"250 Mercer Street, Unit D801",Greenwich Village,4475,1 BD,1 BA
"11 St Nicholas Avenue, Unit 3D",Harlem,2100,Alcove,1 BA
"845 United Nations Plaza, Unit 6C",Midtown East,5400,1 BD,1.5 BA
"196 Orchard Street, Unit 10A",Lower East Side,16500,3 BD,3 BA
"70 West 45th Street, Unit 47",Theater District,29995,4 BD,3.5 BA
"320 East 65th Street, New York, NY, USA, Unit 116",Upper East Side,3240,2 BD,1.5 BA
"308 West 105th Street, Unit 4A",Upper West Side,2350,1 BD,1 BA
"296 West 10th Street, Unit 8FL",West Village,22000,3 BD,3 BA
"62 Wooster Street, Unit 5",SoHo,49900,4 BD,4.5 BA
"150 West 51st Street, Unit 1101",Theater District,3000,1 BD,1 BA
"330 East 49th Street, Unit 10D",Midtown East,3300,1 BD,1 BA
"3 West 108th Street, Unit 10",Upper West Side,6500,5 BD,2 BA
218 Thompson Street,Greenwich Village,7995,Studio,1 BA
"13 East 131st Street, Unit 4B",East Harlem,2650,2 BD,1 BA
"372 Central Park West, Unit 9J",Upper West Side,3700,1 BD,1 BA
"254 West 15th Street, Unit B",Chelsea,3200,1 BD,1 BA
"130 West 20th Street, Unit 3B",Chelsea,4800,1 BD,1 BA
"319 West 134th Street, Unit 2E",Harlem,2550,2 BD,2 BA
"2067 Adam Clayton Powell Junior Boulevard, Unit 4B",Harlem,3325,3 BD,1 BA
"166 West 129th Street, Unit 31",Harlem,1700,Studio,1 BA
222 East 58th Street,Midtown East,3995,Studio,0.5 BA
"392 Central Park West, Unit 1K",Upper West Side,4300,2 BD,2 BA
155 East 2nd Street,East Village,4250,Studio,0.5 BA
"50 Riverside Boulevard, Unit 7S",Upper West Side,4800,1 BD,1.5 BA
"300 West 10th Street, Unit 2B",West Village,4034,1 BD,1 BA
"635 West 42nd Street, Unit 8F",Hudson Yards,3700,1 BD,1 BA
"317 East 111th Street, Unit 5C",East Harlem,2150,1 BD,1 BA
"1771 1st Avenue, Unit 1",Upper East Side,5200,3 BD,2 BA
"250 East 30th Street, Unit 14D",Kips Bay,7249,3 BD,2.5 BA
"345 East 80th Street, Unit 28A",Upper East Side,3395,1 BD,1 BA
"126 Elizabeth Street, Unit 12",Little Italy,3070,2 BD,1 BA
"117 East 57th Street, Unit 35E",Midtown East,3750,1 BD,1 BA
"123 Washington Street, Unit 33D",Financial District,4300,1 BD,1 BA
11 East 36th Street,Midtown South,10000,3 BD,2 BA
"43 West 69th Street, Unit 3B",Upper West Side,2350,Alcove,1 BA
"719 Greenwich Street, Unit 3S",West Village,20000,3 BD,3 BA
"505 West 47th Street, Unit 2BS",Hell's Kitchen,2800,Studio,1 BA
"330 East 57th Street, Unit 14",Midtown East,10900,2 BD,2.5 BA
"57 Reade Street, Unit 14C",TriBeCa,7000,2 BD,2 BA
"255 East 49th Street, Unit 20C",Midtown East,3600,1 BD,1 BA
"1399 Park Avenue, Unit 9B",East Harlem,4995,2 BD,2 BA
"196 Orchard Street, Unit 7L",Lower East Side,10000,2 BD,2 BA
"164 Waverly Place, Unit 5C",West Village,4263,2 BD,1 BA
"442 Amsterdam Avenue, Unit 3B",Upper West Side,2750,1 BD,1 BA
2245 Adam Clayton Powell Junior Boulevard,Harlem,3450,3 BD,2 BA
"300 Rector Place, Unit 8E",Battery Park City,3300,1 BD,1 BA
"535 West 52nd Street, Unit 6E",Hell's Kitchen,2495,1 BD,1 BA
"123 Washington Street, Unit 27B",Financial District,5750,1 BD,1 BA
"2002 5th Avenue, Unit 5C",Harlem,3600,2 BD,1.5 BA
"99 Battery Place, Unit 18E",Battery Park City,4000,1 BD,1 BA
"2 Bethune Street, Unit 1C",West Village,4250,2 BD,1 BA
"333 East 43rd Street, Unit 508",Midtown East,3350,1 BD,1 BA
"211 West 71st Street, Unit 3C",Upper West Side,4000,1 BD,1 BA
"143 West 4th Street, Unit B2",Greenwich Village,3600,2 BD,1 BA
"450 Broome Street, Unit 3E",SoHo,7950,2 BD,2 BA
"2 5th Avenue, Unit 8Q",Greenwich Village,4250,1 BD,1 BA
"28 West 132nd Street, Unit 3C",Harlem,3300,3 BD,1 BA
"146 East 49th Street, Unit 6CD",Midtown East,6400,3 BD,2 BA
"172 Crosby Street, Unit PH9B",NoHo,19850,3 BD,3 BA
"252 South Street, Unit 24C",Lower East Side,4125,1 BD,1 BA
"122 Norfolk Street, Unit 23",Lower East Side,4079,3 BD,1 BA
"285 Lafayette Street, Unit 6E",NoLita,23950,3 BD,2.5 BA
"280 Park Avenue South, Unit 20E",Flatiron,5500,1 BD,1 BA
"20 Pine Street, Unit 1008",Financial District,5500,1 BD,1.5 BA
"101 West 24th Street, Unit 25A",Chelsea,7800,2 BD,2 BA
"196 West 134th Street, Unit 2",Harlem,1999,1 BD,1 BA
"281 Grand Street, Unit 4R",Lower East Side,6000,4 BD,2 BA
"953 Columbus Avenue, Unit 5N",Upper West Side,3900,3 BD,1 BA
"1 Sheridan Square, Unit 6B",West Village,3200,Studio,1 BA
"112 East 71st Street, Unit PH",Upper East Side,29500,5 BD,6 BA
"100 Norfolk Street, Unit PHB",Lower East Side,16500,2 BD,2.5 BA
"1438 3rd Avenue, Unit 21A",Upper East Side,4095,1 BD,1.5 BA
"280 Rector Place, Unit 5EF",Battery Park City,8500,3 BD,3 BA
"31 East 12th Street, Unit 11B",Greenwich Village,3200,Studio,1 BA
"482 East 74th Street, Unit 2C",Upper East Side,2075,Studio,1 BA
"1 Christopher Street, Unit 15F",West Village,6250,1 BD,1 BA
309 East 104th Street,East Harlem,1950,1 BD,1 BA
"601 West 57th Street, Unit 17M",Hell's Kitchen,3795,1 BD,1 BA
"422 East 117th Street, Unit 2",East Harlem,2200,1 BD,1 BA
"526 West 161st Street, Unit 8",Washington Heights,2750,3 BD,1 BA
"20 West Street, Unit 38B",Financial District,2800,Studio,1 BA
"333 East 43rd Street, Unit 1014",Midtown East,3400,1 BD,1 BA
"7 West 108th Street, Unit 3A",Upper West Side,6500,5 BD,2 BA
"331 West 89th Street, Unit 3A",Upper West Side,2975,1 BD,1 BA
"333 West 14th Street, Unit 1",Chelsea,16000,2 BD,3 BA
"107 Morton Street, Unit GA",West Village,4250,2 BD,1 BA
"414 West 45th Street, Unit 2F",Hell's Kitchen,3750,1 BD,1 BA
"1 Irving Place, Unit G9B",Gramercy,4700,2 BD,1 BA
"1 River Place, Unit PH212",Hudson Yards,6590,2 BD,2 BA
"186 West 80th Street, Unit 5C",Upper West Side,2400,Studio,1 BA
"230 West 56th Street, Unit 61C",Theater District,15000,2 BD,3 BA
40 Mercer Street,SoHo,45000,4 BD,3.5 BA
"196 Orchard Street, Unit 9C",Lower East Side,15000,3 BD,3 BA
"2295 Adam Clayton Powell Junior Boulevard, Unit 2",Harlem,2395,2 BD,1 BA
"100 Norfolk Street, Unit PHB",Lower East Side,16500,2 BD,2.5 BA
"1438 3rd Avenue, Unit 21A",Upper East Side,4095,1 BD,1.5 BA
"280 Rector Place, Unit 5EF",Battery Park City,8500,3 BD,3 BA
"31 East 12th Street, Unit 11B",Greenwich Village,3200,Studio,1 BA
"482 East 74th Street, Unit 2C",Upper East Side,2075,Studio,1 BA
"1 Christopher Street, Unit 15F",West Village,6250,1 BD,1 BA
309 East 104th Street,East Harlem,1950,1 BD,1 BA
"601 West 57th Street, Unit 17M",Hell's Kitchen,3795,1 BD,1 BA
"422 East 117th Street, Unit 2",East Harlem,2200,1 BD,1 BA
"526 West 161st Street, Unit 8",Washington Heights,2750,3 BD,1 BA
"20 West Street, Unit 38B",Financial District,2800,Studio,1 BA
"333 East 43rd Street, Unit 1014",Midtown East,3400,1 BD,1 BA
"7 West 108th Street, Unit 3A",Upper West Side,6500,5 BD,2 BA
"331 West 89th Street, Unit 3A",Upper West Side,2975,1 BD,1 BA
"333 West 14th Street, Unit 1",Chelsea,16000,2 BD,3 BA
"107 Morton Street, Unit GA",West Village,4250,2 BD,1 BA
"414 West 45th Street, Unit 2F",Hell's Kitchen,3750,1 BD,1 BA
"1 Irving Place, Unit G9B",Gramercy,4700,2 BD,1 BA
"1 River Place, Unit PH212",Hudson Yards,6590,2 BD,2 BA
"186 West 80th Street, Unit 5C",Upper West Side,2400,Studio,1 BA
"230 West 56th Street, Unit 61C",Theater District,15000,2 BD,3 BA
40 Mercer Street,SoHo,45000,4 BD,3.5 BA
"196 Orchard Street, Unit 9C",Lower East Side,15000,3 BD,3 BA
"2295 Adam Clayton Powell Junior Boulevard, Unit 2",Harlem,2395,2 BD,1 BA
"555 Park Avenue, Unit 5W",Upper East Side,37500,5 BD,5.5 BA
"144 West 130th Street, Unit GND",Harlem,2500,1 BD,1 BA
"51 St Nicholas Avenue, Unit 7A",Harlem,3750,1 BD,1 BA
"349 West 45th Street, Unit 5RW",Hell's Kitchen,2295,1 BD,1 BA
"400 East 67th Street, Unit 4C",Upper East Side,9250,2 BD,3 BA
"312 West 23rd Street, Unit 3U",Chelsea,2450,Studio,1 BA
"273 West 138th Street, Unit 4D",Harlem,2325,1 BD,1 BA
81 East 125th Street,East Harlem,200000,empty Beds,empty Bath
"159 West 118th Street, Unit 4C",Harlem,2800,1 BD,1 BA
"206 Rivington Street, Unit 2B",Lower East Side,2841,1 BD,1 BA
"240 East 55th Street, Unit 6B",Midtown East,2750,Alcove,1 BA
"123 Washington Street, Unit 38B",Financial District,8600,2 BD,2 BA
"45 Tudor City Place, Unit 411",Midtown East,3100,1 BD,1 BA
"25 Tudor City Place, Unit 419",Murray Hill,2700,1 BD,1 BA
"7 West 108th Street, Unit 1A",Upper West Side,5250,4 BD,2 BA
"2375 7th Avenue, Unit 10",Harlem,2265,2 BD,1 BA
"2375 Adam Clayton Powell Junior Boulevard, Unit 12",Harlem,2475,2 BD,2 BA
170 2nd Avenue,East Village,9995,Studio,1 BA
"342 Manhattan Avenue, Unit 3S",Harlem,4000,4 BD,2 BA
"526 West 173rd Street, Unit 12",Washington Heights,2660,3 BD,1 BA
"100 West 31st Street, Unit 45J",Chelsea,6295,1 BD,1 BA
"55 Wall Street, Unit 838",Financial District,4500,1 BD,1 BA
"163 St Nicholas Avenue, Unit 6F",Harlem,3975,2 BD,2 BA
"380 West 12th Street, Unit 1F",West Village,14000,3 BD,2 BA
"2041 Adam Clayton Powell Junior Boulevard, Unit 4C",Harlem,3750,3 BD,1 BA
"350 West 50th Street, Unit 5F",Hell's Kitchen,3495,1 BD,1 BA
"444 West 19th Street, Unit 502",Chelsea,4500,1 BD,1 BA
"50 Riverside Boulevard, Unit 5J",Upper West Side,7000,2 BD,2 BA
"1627 Park Avenue, Unit 3D",East Harlem,2000,1 BD,1 BA
"68 West 127th Street, Unit Garden Duplex",Harlem,3500,2 BD,2 BA
"200 West End Avenue, Unit 22B",Upper West Side,12000,3 BD,2.5 BA
"510 East 85th Street, Unit 3B",Upper East Side,2350,Alcove,1 BA
"301 East 49th Street, Unit 3C",Midtown East,2600,1 BD,1 BA
"160 Central Park South, Unit 2101",Central Park South,12500,2 BD,2 BA
"274 Mott Street, Unit 3A",NoLita,3116,1 BD,1 BA
"20 West 64th Street, Unit 39OP",Upper West Side,10950,2 BD,2.5 BA
"29 West 65th Street, Unit 2E",Upper West Side,2750,Studio,1 BA
"10 Manhattan Avenue, Unit 3C",Upper West Side,5000,4 BD,2 BA
"542 West 153rd Street, Unit 301",Hamilton Heights,3588,2 BD,1 BA
"167 East 61st Street, Unit 30E",Upper East Side,8500,2 BD,2.5 BA
"111 Murray Street, Unit 47WEST",TriBeCa,35000,4 BD,4.5 BA
"305 East 51st Street, Unit 25B",Midtown East,6200,1 BD,1.5 BA
"316 Mott Street, Unit CC",NoHo,3250,2 BD,1 BA
"160 East 22nd Street, Unit 7A",Gramercy,8850,2 BD,2 BA
"151 East 43rd Street, Unit 5A",Midtown East,1800,Studio,1 BA
"310 East 53rd Street, Unit 2/3C",Midtown East,7000,1 BD,2 BA
"125 East 12th Street, Unit 5B",Greenwich Village,9000,2 BD,2.5 BA
"5 Franklin Place, Unit 12C",TriBeCa,12500,2 BD,2.5 BA
"340 West 17th Street, Unit 1C",Chelsea,5250,2 BD,1.5 BA
"316 Mott Street, Unit CC",NoHo,3250,2 BD,1 BA
"255 Hudson Street, Unit 7D",SoHo,6855,1 BD,1.5 BA
"45 Tudor City Place, Unit 1404",Midtown East,2800,1 BD,1 BA
"421 Hudson Street, Unit 717",West Village,12000,3 BD,2 BA
"55 West 95th Street, Unit 65",Upper West Side,4950,3 BD,1.5 BA
"343 East 78th Street, Unit 8",Upper East Side,3500,1 BD,2 BA
"169 East 105th Street, Unit 5",East Harlem,3500,3 BD,1 BA
"209 East 4th Street, Unit A",East Village,2400,Alcove,1 BA
"395 Broadway, Unit 11C",TriBeCa,6495,2 BD,2 BA
"737 Park Avenue, Unit 9A",Upper East Side,30000,4 BD,4 BA
"404 Park Avenue South, Unit 14E",NoMad,6400,1 BD,1 BA
"449 Washington Street, Unit PH",TriBeCa,25000,4 BD,2.5 BA
"34 Leonard Street, Unit 3B",TriBeCa,11595,2 BD,2.5 BA
"330 East 38th Street, Unit 25L",Murray Hill,4950,2 BD,2 BA
"514 East 82nd Street, Unit 1R",Upper East Side,5000,3 BD,2 BA
"1600 Broadway, Unit 12D",Theater District,4495,1 BD,empty Bath
"19 St Marks Place, Unit 4F",East Village,3150,1 BD,1 BA
"292 Riverside Drive, Unit 2C",Upper West Side,3200,1 BD,1 BA
"105 Sullivan Street, Unit 1A",SoHo,2795,Studio,1 BA
"340 East 80th Street, Unit 2H",Upper East Side,3495,1 BD,1 BA
"307 East 8th Street, Unit 1B",East Village,2100,Studio,1 BA
"60 Lispenard Street, Unit 6",TriBeCa,19950,5 BD,3 BA
"420 Central Park West, Unit 5G",Upper West Side,3995,2 BD,1 BA
"345 East 93rd Street, Unit 8K",Upper East Side,3400,1 BD,1 BA
11 West 128th Street,Harlem,4150,4 BD,1.5 BA
"526 West 161st Street, Unit 21",Washington Heights,2250,2 BD,1 BA
"15 West 55th Street, Unit 6C",Theater District,5995,3 BD,1 BA
"416 East 71st Street, Unit 24",Upper East Side,2600,2 BD,1 BA
"102 West 80th Street, Unit 44",Upper West Side,2150,Studio,1 BA
"429 East 9th Street, Unit 7",East Village,2995,1 BD,1 BA
"450 West 153rd Street, Unit 1",Hamilton Heights,4200,2 BD,1.5 BA
"407 East 12th Street, Unit 2FW",East Village,5350,2 BD,2 BA
"66 West 38th Street, Unit 36F",Midtown South,3825,2 BD,1 BA
"1773 1st Avenue, Unit 7",Upper East Side,1850,Studio,1 BA
"55 Wall Street, Unit 820",Financial District,4600,1 BD,1 BA
"136 West Houston Street, Unit PH",Greenwich Village,19000,3 BD,2 BA
