Address,Price,Rental_type,Beds_baths,Sqfeet,Boro
"120 Garfield Pl, D5 - Park Slope, New York",2465,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 650,Brooklyn
"null, 5001 10th Street, 6C - Borough Park, New York",2452,Condo,2 Beds | 1 Bath,Listing ID: 3870752,Brooklyn
"9101 Shore Rd, 414 - Bay Ridge, New York",2450,Rental,2 Beds | 1 Bath,Listing ID: 3770590,Brooklyn
"170-172 Bayard Street, 4B - Greenpoint, New York",2450,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"216 Sixth Avenue, 4B - Park Slope, New York",2450,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 600,Brooklyn
"1119 Broadway, 2B - Bushwick, New York",2450,Rental,1 Bed | 1 Bath,Listing ID: 3886311,Brooklyn
"50 Greene Avenue, 3A - Fort Greene, New York",2450,Rental,1 Bed | 1 Bath,Listing ID: 3894505,Brooklyn
"1580 President Street, 17 - Crown Heights, New York",2450,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"430 Union Avenue, 3F - Williamsburg, New York",2450,Rental,1 Bed | 1 Bath,Listing ID: 3871738,Brooklyn
"1580 President Street, 17 - Crown Heights, New York",2450,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"416 East 53rd Street, 2 - East Flatbush, New York",2450,Rental,3 Beds | 1 Bath,Listing ID: 3889102,Brooklyn
"Bklyn Gold, 257 GOLD Street, 1403 - Downtown Brooklyn, New York",2450,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3856760,Brooklyn
"1148 Dean Street, 2 - Crown Heights, New York",2450,Rental,2 Beds | 1 Bath | 1 Half Bath,Listing ID: 3896322,Brooklyn
"90 Atlantic Avenue, 1D - Cobble Hill, New York",2428,Rental,Studio | 1 Bath,Listing ID: 3877075,Brooklyn
"Metro 924, 924 Metropolitan Avenue, 204 - Williamsburg, New York",2425,Rental,1 Bed | 1 Bath,Listing ID: 3865218,Brooklyn
"null, 5001 10th Street, 1B - Borough Park, New York",2406,Condo,2 Beds | 1 Bath,Listing ID: 3870751,Brooklyn
"2719 Voorhies Avenue - Sheepshead Bay, New York",2400,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,040 | Approximate Exterior Sq. Ft: 2500 Sq Ft",Brooklyn
"168 E 96th St, 2F - Brooklyn Other, New York",2400,Rental,3 Beds | 1 Bath,Listing ID: 3102776,Brooklyn
"946 57 Street, 4R - Sunset Park, New York",2400,Rental,3 Beds | 2 Baths,Approximate Exterior Sq. Ft: 2400 Sq Ft,Brooklyn
"903 Metropolitan Avenue, 2R - Williamsburg, New York",2400,Rental,2 Beds | 1 Bath,Listing ID: 3685354,Brooklyn
"903 Metropolitan Avenue, 3L - Williamsburg, New York",2400,Rental,3 Beds | 1 Bath,Listing ID: 3682300,Brooklyn
"15 Ditmars St, 1 - Brooklyn Other, New York",2400,Rental,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 1066 Sq Ft,Brooklyn
"77 Dikeman Street, #2 - Red Hook, New York",2400,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"1427 Pitkin Ave, 2 - Brooklyn Other, New York",2400,Rental,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 1555 Sq Ft,Brooklyn
"1231 Putnam Ave, 2 - Bushwick, New York",2400,Rental,2 Beds | 1 Bath | 1 Half Bath,Listing ID: 3064791,Brooklyn
"Bedford Stuyvesant, New York",2400,Rental,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 1575 Sq Ft,Brooklyn
"360 Ocean Pkwy, 5B - Kensington, New York",2400,Cooperative,2 Beds | 1 Bath,Approximate Sq. Feet: 850,Brooklyn
"915 East 34th Street, 2 - Flatbush, New York",2400,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,300",Brooklyn
"427 Greene Ave, 1 - Brooklyn Other, New York",2400,Rental,1 Bed | 1 Bath,Approximate Exterior Sq. Ft: 2000 Sq Ft,Brooklyn
"442 Decatur Street, 6C - Bedford - Stuyvesant, New York",2400,Condo,2 Beds | 1 Bath,Listing ID: 3768687,Brooklyn
"29 Furman Avenue, 2R - Bushwick, New York",2400,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 700,Brooklyn
"2946 Fulton St, 3 - Brooklyn Other, New York",2400,Rental,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 1978 Sq Ft,Brooklyn
"365 Bridge Street, 7PRO - Downtown Brooklyn, New York",2400,"Commercial, Doorman",| 1 Bath,Approximate Sq. Feet: 700,Brooklyn
"20 Monroe Pl, 1A - Brooklyn Heights, New York",2400,Rental,Studio | 1 Bath,Listing ID: 3883963,Brooklyn
"132 8th Street, 2 - Gowanus, New York",2400,Multi-Family,1 Bed | 1 Bath,Approximate Sq. Feet: 583,Brooklyn
"903 St Johns Pl, 2C - Prospect Heights, New York",2400,Condo,2 Beds | 1 Bath,Listing ID: 3787238,Brooklyn
"540 Monroe Street, 3 - Bedford - Stuyvesant, New York",2400,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"1836 E 17 Street, 2 - Homecrest, New York",2400,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,386 | Approximate Exterior Sq. Ft: 5075 Sq Ft",Brooklyn
"234 Union Avenue, 3 - Williamsburg, New York",2400,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 650,Brooklyn
"44 92 Street - Bay Ridge, New York",2400,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,200 | Approximate Exterior Sq. Ft: 2000 Sq Ft",Brooklyn
"57 Driggs Avenue, 3 - Greenpoint, New York",2400,Rental,2 Beds | 1 Bath,Listing ID: 3885548,Brooklyn
"661 Henry Street, 2L - Carroll Gardens, New York",2400,Multi-Family,1 Bed | 1 Bath,Listing ID: 3880029,Brooklyn
"The Griffin, 101 Lafayette Avenue, 1B - Fort Greene, New York",2400,"Cooperative, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 420,Brooklyn
"The Griffin, 101 Lafayette Avenue, 11K - Fort Greene, New York",2400,"Cooperative, Doorman",Studio | 1 Bath,Listing ID: 3864049,Brooklyn
"568 President Street, 3 - Carroll Gardens, New York",2400,Rental,1 Bed | 1 Bath,Listing ID: 3860693,Brooklyn
"328 19th Street, A2 - Red Hook, New York",2400,Condo,2 Beds | 1 Bath,Approximate Sq. Feet: 700,Brooklyn
"4103 Seventh Avenue, 3D - Sunset Park, New York",2400,Rental,3 Beds | 1 Bath,Listing ID: 3894213,Brooklyn
"439 Hicks Street, 4C - Brooklyn Heights, New York",2400,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 478,Brooklyn
"130 Coffey Street, #1 - Red Hook, New York",2400,Multi-Family,1 Bed | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"81 Ocean Pkwy, 3F - Windsor Terrace, New York",2400,Cooperative,1 Bed | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"697 Jefferson Avenue, 1 - Bedford - Stuyvesant, New York",2400,Multi-Family,2 Beds | 1 Bath,Listing ID: 3892008,Brooklyn
"206 Washington Pk, 2 - Fort Greene, New York",2400,Rental,Studio | 1 Bath,Listing ID: 3878134,Brooklyn
"487 Classon Avenue, 4A - Bedford - Stuyvesant, New York",2400,Rental,1 Bed | 1 Bath,Listing ID: 3895534,Brooklyn
"306 St James Pl, 4R - Clinton Hill, New York",2400,Multi-Family,1 Bed | 1 Bath,Listing ID: 3894556,Brooklyn
"2818 Albemarle Rd, 2 - Flatbush, New York",2400,Rental,3 Beds | 2 Baths,Listing ID: 3817081,Brooklyn
"764 St Johns Pl, 2D - Crown Heights, New York",2400,Rental,1 Bed | 1 Bath,Listing ID: 3869405,Brooklyn
"787 Franklin Avenue, 4R - Crown Heights, New York",2400,Rental,Studio | 1 Bath,Listing ID: 3895789,Brooklyn
"270 East 2nd Street, 1F - Park Slope, New York",2400,Rental,1 Bed | 2 Baths,Listing ID: 3867670,Brooklyn
"1402 Park Pl, 4SB - Crown Heights, New York",2399,Rental,2 Beds | 1 Bath,Listing ID: 3851720,Brooklyn
"31 Ocean Pkwy, 5J - Kensington, New York",2390,Rental,1 Bed | 1 Bath,Listing ID: 3879521,Brooklyn
"440 Nostrand Avenue, 2 - Bedford - Stuyvesant, New York",2383,Rental,1 Bed | 1 Bath,Listing ID: 3861960,Brooklyn
"Seabreeze Plaza Condominium, 3111 Ocean Pkwy, 2A - Brighton Beach, New York",2375,"Condo, Doorman",1 Bed | 1 Bath,Listing ID: 3791574,Brooklyn
"4600 Ninth Avenue, 609 - Sunset Park, New York",2369,Rental,2 Beds | 1 Bath,Listing ID: 3861505,Brooklyn
"961 Madison Street, 4R - Bedford - Stuyvesant, New York",2355,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 610,Brooklyn
"336 Lincoln Ave - Brooklyn Other, New York",2350,House,4 Beds | 1 Bath,"Approximate Sq. Feet: 1,200",Brooklyn
"282 East 2nd Street, 1R - Kensington, New York",2350,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 700,Brooklyn
"1557 Brooklyn Ave, 1st FL - Flatbush, New York",2350,Rental,3 Beds | 1 Bath,Listing ID: 3147176,Brooklyn
"Fort Hamilton, New York",2350,Rental,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2481 Sq Ft,Brooklyn
"Fort Hamilton, New York",2350,Rental,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2481 Sq Ft,Brooklyn
"320 Powers Street, 4L - East Williamsburg, New York",2350,Multi-Family,1 Bed | 1 Bath,Listing ID: 3888692,Brooklyn
"The Lincoln Apartments, 510 Flatbush Avenue, 5D - Prospect-Lefferts Gardens, New York",2350,Condo,Studio | 1 Bath,Listing ID: 3880442,Brooklyn
"1587 E 19 St, 5A - Brooklyn Other, New York",2350,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,045",Brooklyn
"603 Logan St, 1FL - Brooklyn Other, New York",2350,Rental,3 Beds | 1 Bath,Listing ID: 3151761,Brooklyn
"1119 Broadway, 6B - Bushwick, New York",2350,Rental,1 Bed | 1 Bath,Listing ID: 3887083,Brooklyn
"1119 Broadway, 5B - Bushwick, New York",2350,Rental,1 Bed | 1 Bath,Listing ID: 3887082,Brooklyn
"1119 Broadway, 6A - Bushwick, New York",2350,Rental,1 Bed | 1 Bath,Listing ID: 3887081,Brooklyn
"1119 Broadway, 4B - Bushwick, New York",2350,Rental,1 Bed | 1 Bath,Listing ID: 3887080,Brooklyn
"1119 Broadway, 5A - Bushwick, New York",2350,Rental,1 Bed | 1 Bath,Listing ID: 3887079,Brooklyn
"1119 Broadway, 3B - Bushwick, New York",2350,Rental,1 Bed | 1 Bath,Listing ID: 3886312,Brooklyn
"509 Van Buren Street, 1R - Bedford - Stuyvesant, New York",2350,Multi-Family,1 Bed | 1 Bath,Listing ID: 3862199,Brooklyn
"52 Clark Street, 8B - Brooklyn Heights, New York",2350,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3869855,Brooklyn
"287 19th Street, 2 - Sunset Park, New York",2350,Rental,1 Bed | 1 Bath,Listing ID: 3894872,Brooklyn
"416 East 53rd Street, 1 - East Flatbush, New York",2350,Rental,3 Beds | 1 Bath,Listing ID: 3889103,Brooklyn
"705 St Marks Avenue, 2B - Crown Heights, New York",2350,Rental,2 Beds | 1 Bath,Listing ID: 3862107,Brooklyn
"12399 Flatlands Avenue, 2C - East New York, New York",2350,Condo,2 Beds | 1 Bath,Approximate Sq. Feet: 926,Brooklyn
"552 53rd Street, 2 - Sunset Park, New York",2325,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"124 Berkeley Pl, 2R - Park Slope, New York",2300,Rental,Studio | 1 Bath,Approximate Sq. Feet: 600,Brooklyn
"8629 Bay Parkway, 6A - Bensonhurst, New York",2300,Condo,2 Beds | 2 Baths,Listing ID: 3103938,Brooklyn
"475 Hicks St, #2R - Cobble Hill, New York",2300,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 550,Brooklyn
"1421 67 Street, 2F - Dyker Heights, New York",2300,Rental,3 Beds | 1 Bath | 1 Half Bath,Approximate Exterior Sq. Ft: 2900 Sq Ft,Brooklyn
"621 Hegeman Ave - Brooklyn Other, New York",2300,House,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2385 Sq Ft,Brooklyn
"106 Patchen Ave - Brooklyn Other, New York",2300,House,| 1 Bath,Approximate Exterior Sq. Ft: 1053 Sq Ft,Brooklyn
"7124 Bay Parkway, 2 - Bensonhurst, New York",2300,Rental,Studio,"Approximate Sq. Feet: 2,000 | Approximate Exterior Sq. Ft: 2000 Sq Ft",Brooklyn
"214 Sixth Avenue, 2D - Park Slope, New York",2300,Rental,1 Bed | 1 Bath,Listing ID: 3754591,Brooklyn
"13-16 Rogers Ave - Brooklyn Other, New York",2300,House,3 Beds | 1 Bath,Listing ID: 3122589,Brooklyn
"East New York, New York",2300,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,260 | Approximate Exterior Sq. Ft: 2385 Sq Ft",Brooklyn
"923 Euclid Avenue, 2 - East New York, New York",2300,Rental,3 Beds | 1 Bath,Listing ID: 431399,Brooklyn
"1470 Remsen Ave, 2nd fl - Brooklyn Other, New York",2300,Rental,3 Beds | 2 Baths,Listing ID: 3134661,Brooklyn
"223 Van Siclen Ave, 1 FL - Brooklyn Other, New York",2300,Rental,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2525 Sq Ft,Brooklyn
"6801 New Utrecht Avenue - Bensonhurst, New York",2300,Rental,Studio,Listing ID: 428509,Brooklyn
"East Flatbush, New York",2300,Rental,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 3450 Sq Ft,Brooklyn
"132 Hancock Street, 2R - Bedford - Stuyvesant, New York",2300,Multi-Family,1 Bed | 1 Bath,Listing ID: 3838970,Brooklyn
"684 Myrtle Avenue, 4F - Clinton Hill, New York",2300,Rental,2 Beds | 1 Bath,Listing ID: 3879473,Brooklyn
"3066 Brighton 4th Street, 401 - Brighton Beach, New York",2300,Rental,2 Beds | 1 Bath,Listing ID: 3878081,Brooklyn
"1882 Bergen Street, 3 - Crown Heights, New York",2300,Multi-Family,3 Beds | 2 Baths,Listing ID: 3878721,Brooklyn
"77 SOUTH 6TH Street, 1 - Greenpoint, New York",2300,Rental,Studio | 1 Bath,Listing ID: 3868709,Brooklyn
"1187 Halsey Street, 4 - Brooklyn, New York",2300,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"80 Williams Avenue, 3 - East New York, New York",2300,Rental,3 Beds | 1 Bath,Listing ID: 3856656,Brooklyn
"543 17th Street, 3 - Windsor Terrace, New York",2300,Rental,1 Bed | 1 Bath,Listing ID: 3866767,Brooklyn
"492 11th Street, 4C - Park Slope, New York",2300,Rental,1 Bed | 1 Bath,Listing ID: 3884934,Brooklyn
"52 Clark Street, 1N - Brooklyn Heights, New York",2300,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3889568,Brooklyn
"2528 West St, 2 Fl - Brooklyn Other, New York",2300,Rental,3 Beds | 1 Bath,Listing ID: 3103004,Brooklyn
"154B Washington Avenue, PH2 - Clinton Hill, New York",2300,Rental,1 Bed | 1 Bath,Listing ID: 3893645,Brooklyn
"2328 Newkirk Avenue, 2C - Flatbush, New York",2300,Multi-Family,3 Beds | 1 Bath,Listing ID: 3746600,Brooklyn
"905 Sterling Pl, 1A - Crown Heights, New York",2300,Multi-Family,| 1 Bath,Listing ID: 3756232,Brooklyn
"45 Argyle Rd, 1A - Ditmas Park, New York",2300,Rental,2 Beds | 1 Bath,Listing ID: 3871726,Brooklyn
"705 St Marks Avenue, 2C - Crown Heights, New York",2300,Rental,2 Beds | 1 Bath,Listing ID: 3877871,Brooklyn
"1187 Halsey Street, 4 - Bushwick, New York",2300,Multi-Family,2 Beds | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"259 Hendrix Street, 1 - Brownsville, New York",2300,Single Family Townhouse,4 Beds | 2 Baths,"Approximate Sq. Feet: 1,336",Brooklyn
"142 Decatur Street, B6 - Bedford - Stuyvesant, New York",2300,Rental,2 Beds | 1 Bath,Listing ID: 3885916,Brooklyn
"402 Decatur Street, 1 - Bedford - Stuyvesant, New York",2300,Multi-Family,1 Bed | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"1123 Broadway, 2C - Bushwick, New York",2296,,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"274 Seventh Avenue, 1I - Park Slope, New York",2295,,Studio | 1 Bath,Listing ID: 3878751,Brooklyn
"284 Seventh Avenue, 1I - Park Slope, New York",2295,Rental,Studio | 1 Bath,Approximate Sq. Feet: 400,Brooklyn
"THE MANSFIELD, 3320 Avenue H, 3B - Midwood, New York",2295,Cooperative,2 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"null, 223 Pulaski Street, 4A - Bedford - Stuyvesant, New York",2295,Condo,1 Bed | 1 Bath,Listing ID: 3893357,Brooklyn
"242 Bainbridge Street, 6 - Bedford - Stuyvesant, New York",2292,Rental,2 Beds | 1 Bath,Listing ID: 3886587,Brooklyn
"571 Lafayette Avenue, 3A - Bedford - Stuyvesant, New York",2291,Multi-Family,1 Bed | 1 Bath,Listing ID: 3789928,Brooklyn
"694 Henry Street, 4L - Red Hook, New York",2290,Rental,2 Beds | 2 Baths,Listing ID: 3867546,Brooklyn
"267 6th Street, 3H - Gowanus, New York",2288,Rental,Studio | 1 Bath,Listing ID: 3855925,Brooklyn
"2725 Snyder Ave - Brooklyn Other, New York",2275,House,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 3640 Sq Ft,Brooklyn
"99 Kingsland Avenue, 26 - Greenpoint, New York",2275,Condo,1 Bed | 1 Bath,Listing ID: 3511196,Brooklyn
"154B Washington Avenue, PH1 - Clinton Hill, New York",2275,Rental,1 Bed | 1 Bath,Listing ID: 3893644,Brooklyn
"287 Prospect Avenue, 2G - Park Slope, New York",2263,Rental,1 Bed | 1 Bath,Listing ID: 3889984,Brooklyn
"Dyker Heights, New York",2250,Rental,2 Beds | 2 Baths,Approximate Exterior Sq. Ft: 1869 Sq Ft,Brooklyn
"804 Grand St, 2nd Fl - Brooklyn Other, New York",2250,Rental,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2500 Sq Ft,Brooklyn
"383 Liberty Ave - E. New York, New York",2250,Commercial,,Approximate Sq. Feet: 600 | Approximate Exterior Sq. Ft: 1000 Sq Ft,Brooklyn
"15 Columbia Pl, #6 - Brooklyn Heights, New York",2250,Rental,1 Bed | 1 Bath,Listing ID: 3691061,Brooklyn
"null, 625 Ovington Avenue, COMM - Bay Ridge, New York",2250,Condo,Studio | 1 Bath,Listing ID: 3576831,Brooklyn
"1237 Avenue Z, 5V - Sheepshead Bay, New York",2250,Rental,2 Beds | 1 Bath,Listing ID: 431049,Brooklyn
"215 Bergen Street, 1 - Boerum Hill, New York",2250,Condo,Studio | 1 Bath,Listing ID: 3884269,Brooklyn
"331 Kosciuszko Street, 3R - Bedford - Stuyvesant, New York",2250,Rental,2 Beds | 1 Bath,Listing ID: 3839273,Brooklyn
"null, 641 Hancock Street, 3 - Stuyvesant Heights, New York",2250,Condo,2 Beds | 1 Bath,Listing ID: 3841440,Brooklyn
"26 HALSEY Street - Bedford - Stuyvesant, New York",2250,Condo,Studio,Listing ID: 3858938,Brooklyn
"383 Liberty Ave - Brooklyn Other, New York",2250,House,| 1 Bath,Approximate Exterior Sq. Ft: 1000 Sq Ft,Brooklyn
"413 50th Street, 3 - Sunset Park, New York",2250,Rental,3 Beds | 1 Bath,Approximate Sq. Feet: 927,Brooklyn
"1384 E 19th Street, 3A - Brooklyn, New York",2250,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,000",Brooklyn
"175 Quincy Street, 1 - Bedford - Stuyvesant, New York",2250,Rental,1 Bed | 1 Bath,Listing ID: 3870137,Brooklyn
"9312 Foster Avenue - Canarsie, New York",2250,Condo,Studio,Listing ID: 3789047,Brooklyn
"55 Duffield Street, 3 - Downtown Brooklyn, New York",2250,Rental,Studio | 1 Bath,Approximate Sq. Feet: 600,Brooklyn
"443 Bainbridge Street, 3A - Bedford - Stuyvesant, New York",2250,Multi-Family,1 Bed | 1 Bath,Listing ID: 3862086,Brooklyn
"166 Hoyt Street, 3R - Boerum Hill, New York",2250,Condo,Studio | 1 Bath,Approximate Sq. Feet: 500,Brooklyn
"572 Monroe Street, 3 - Bedford - Stuyvesant, New York",2250,Multi-Family,1 Bed | 1 Bath,Listing ID: 3839727,Brooklyn
"1384 East 19th Street, 3A - Midwood, New York",2250,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,000",Brooklyn
"1677 Eighth Avenue, 1R - Park Slope, New York",2222,Multi-Family,1 Bed | 1 Bath,Listing ID: 3890281,Brooklyn
"491 Myrtle Avenue, 2A - Clinton Hill, New York",2222,Rental,Studio | 1 Bath,Approximate Sq. Feet: 480,Brooklyn
"645 BELMONT Avenue, 2 - East New York, New York",2205,Rental,3 Beds | 1 Bath,Approximate Sq. Feet: 950,Brooklyn
"76 Milford St - Brooklyn Other, New York",2200,House,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2500 Sq Ft,Brooklyn
"181 12th Street, 2F - Park Slope, New York",2200,Condo,1 Bed | 1 Bath,Listing ID: 3785827,Brooklyn
"1346 Jefferson Avenue, 3A - Bushwick, New York",2200,Rental,2 Beds | 1 Bath,Listing ID: 3866839,Brooklyn
"348 Remsen Ave - Brooklyn Other, New York",2200,Single Family Townhouse,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2088 Sq Ft,Brooklyn
"115 Dahlgren Place - Dyker Heights, New York",2200,Rental,2 Beds | 1 Bath,Listing ID: 431281,Brooklyn
"5302 3 Avenue, COMM2 - Sunset Park, New York",2200,Rental,Studio,Approximate Sq. Feet: 700,Brooklyn
"172 Covert Street, 1 - Bushwick, New York",2200,Rental,2 Beds | 2 Baths,Listing ID: 3149475,Brooklyn
"358 Jefferson Avenue, 2 - Bedford - Stuyvesant, New York",2200,Condo,2 Beds | 1 Bath,Approximate Sq. Feet: 875,Brooklyn
"345 Herzl Street, 2 - Brownsville, New York",2200,Rental,3 Beds | 2 Baths,Listing ID: 3858934,Brooklyn
"409 Monroe St - Brooklyn Other, New York",2200,House,1 Bed | 1 Bath,Approximate Sq. Feet: 667 | Approximate Exterior Sq. Ft: 1667 Sq Ft,Brooklyn
"301 Thomas S Boyland St, 3 - Brooklyn Other, New York",2200,Rental,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2620 Sq Ft,Brooklyn
"428 Seventh Avenue, 3F - Park Slope, New York",2200,Rental,1 Bed | 1 Bath,Listing ID: 3841203,Brooklyn
"239 Euclid Ave, 2fl - Brooklyn Other, New York",2200,Rental,2 Beds | 1 Bath,Listing ID: 3146794,Brooklyn
"1001 Lincoln Pl, 2B - Crown Heights, New York",2200,Rental,2 Beds | 1 Bath,Listing ID: 3494454,Brooklyn
"558 Ridgewood Ave, 2 - Brooklyn Other, New York",2200,Rental,3 Beds | 2 Baths,"Approximate Sq. Feet: 1,100 | Approximate Exterior Sq. Ft: 1940 Sq Ft",Brooklyn
"558 Ridgewood Ave, 3 - Brooklyn Other, New York",2200,Rental,3 Beds | 2 Baths,"Approximate Sq. Feet: 1,100 | Approximate Exterior Sq. Ft: 1940 Sq Ft",Brooklyn
"447 Rogers Avenue, 1L - Prospect-Lefferts Gardens, New York",2200,Condo,2 Beds | 1 Bath,Listing ID: 3849962,Brooklyn
"276 Suydam Street, 2F - Bushwick, New York",2200,Rental,Studio | 1 Bath,Listing ID: 3809619,Brooklyn
"19 Carroll Street, 2F - Carroll Gardens, New York",2200,Rental,1 Bed | 1 Bath,Listing ID: 3894361,Brooklyn
"87 Rockaway Avenue, 1 - Brooklyn, New York",2195,Rental,2 Beds | 1 Bath,Listing ID: 5008074,Brooklyn
"87 Rockaway Avenue, 1 - Park Slope, New York",2195,Rental,2 Beds | 1 Bath,Listing ID: 3892574,Brooklyn
"1120 71st Street, 2 - Dyker Heights, New York",2195,Rental,2 Beds | 1 Bath,Listing ID: 3801888,Brooklyn
"2265 Gerritsen Avenue, 3D - Gerritsen Beach, New York",2195,Cooperative,2 Beds | 1 Bath,Approximate Sq. Feet: 950,Brooklyn
"1639 Pacific Street, 2B - Crown Heights, New York",2185,Multi-Family,1 Bed | 1 Bath,Listing ID: 3852742,Brooklyn
"70 Dahill Rd, 2S - Kensington, New York",2175,Rental,1 Bed | 1 Bath,Listing ID: 3885315,Brooklyn
"55 Duffield Street, 1 - Downtown Brooklyn, New York",2175,Rental,Studio | 1 Bath,Listing ID: 3839277,Brooklyn
"951 Mad, 951 Madison Street, 2E - Bedford - Stuyvesant, New York",2150,Rental,1 Bed | 1 Bath,Listing ID: 3780390,Brooklyn
"951 Mad, 951 Madison Street, 3F - Bedford - Stuyvesant, New York",2150,Rental,1 Bed | 1 Bath,Listing ID: 3717886,Brooklyn
"3052 Brighton 1st Street, A10 - Brighton Beach, New York",2150,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 651,Brooklyn
"152 Richardson Street, 3R - East Williamsburg, New York",2150,Rental,1 Bed | 1 Bath,Listing ID: 3888172,Brooklyn
"951 Mad, 951 Madison Street, 2F - Bedford - Stuyvesant, New York",2150,Rental,1 Bed | 1 Bath,Listing ID: 3778328,Brooklyn
"1156 Dean Street, 4F - Crown Heights, New York",2150,Multi-Family,2 Beds | 1 Bath,Listing ID: 3865153,Brooklyn
"116 Warwick Street, 1 - East New York, New York",2150,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
