Address,Price,Rental_type,Beds_baths,Sqfeet,Boro
"141 West 139th Street, B47 - Harlem, New York",1695,Rental,Studio | 1 Bath,Listing ID: 3804169,Manhattan
"267 Edgecombe Avenue, 3L - Harlem, New York",1695,Rental,Studio | 1 Bath,Listing ID: 3885598,Manhattan
"148 West 141st Street, 2F - Harlem, New York",1676,Multi-Family,1 Bed | 1 Bath,Listing ID: 3893774,Manhattan
"310 West 20th Street, D10 - Chelsea, New York",1675,Multi-Family,| 1 Bath,Listing ID: 3856865,Manhattan
"85 Seaman Avenue, BB - Inwood, New York",1650,Rental,1 Bed | 1 Bath,Listing ID: 3779834,Manhattan
"13 West 82nd Street, 4C - Upper West Side, New York",1650,Rental,1 Bed | 1 Bath,Listing ID: 3885384,Manhattan
"310 West 20th Street, A3 - Chelsea, New York",1650,Multi-Family,| 1 Bath,Listing ID: 3861954,Manhattan
"500 West 213th Street, 20 - Inwood, New York",1650,Rental,1 Bed | 1 Bath,Listing ID: 3784821,Manhattan
"304 West 30th Street, 5 - Chelsea, New York",1650,Rental,Studio | 1 Bath,Listing ID: 3888948,Manhattan
"201 West 95th Street, 302 - Upper West Side, New York",1650,Rental,Studio | 1 Bath,Approximate Sq. Feet: 250,Manhattan
"141 West 139th Street, C45 - Harlem, New York",1650,Rental,Studio | 1 Bath,Listing ID: 3856036,Manhattan
"150 West 140th Street, 4J - Harlem, New York",1650,Rental,Studio | 1 Bath,Listing ID: 3885376,Manhattan
"558 West 193rd Street, 5B - Washington Heights, New York",1650,Rental,Studio | 1 Bath,Listing ID: 3818266,Manhattan
"1224 St Nicholas Avenue, 6H - Washington Heights, New York",1645,Rental,Studio | 1 Bath,Listing ID: 3893993,Manhattan
"null, 563 West 184th Street, 5G - Washington Heights, New York",1625,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 695,Manhattan
"201 West 95th Street, 205 - Upper West Side, New York",1625,Rental,Studio | 1 Bath,Approximate Sq. Feet: 200,Manhattan
"94 Hamilton Pl, 2E - Out Of Area Town, New York",1600,Cooperative,1 Bed | 1 Bath,Listing ID: 3125799,Manhattan
"524 East 119th Street, 2 - East Harlem, New York",1600,Rental,1 Bed | 1 Bath,Listing ID: 3884188,Manhattan
"473 West 158th Street, 51 - Washington Heights, New York",1600,Rental,1 Bed | 1 Bath,Listing ID: 3880936,Manhattan
"2461 Frederick Douglass Boulevard, 3A - Harlem, New York",1595,Rental,Studio | 1 Bath,Listing ID: 3846342,Manhattan
"2300 Adam C Powell Boulevard, 2A - Harlem, New York",1585,Rental,Studio | 1 Bath,Listing ID: 3737691,Manhattan
"1224 St Nicholas Avenue, 2D - Washington Heights, New York",1581,Rental,Studio | 1 Bath,Listing ID: 3871860,Manhattan
"226 West 136th Street, 4F - Harlem, New York",1575,Rental,Studio | 1 Bath,Listing ID: 3889617,Manhattan
"1224 St Nicholas Avenue, 6G - Washington Heights, New York",1553,Rental,Studio | 1 Bath,Listing ID: 3870007,Manhattan
"243 East 81st Street, B - Upper East Side, New York",1550,Rental,Studio | 1 Bath,Listing ID: 3841445,Manhattan
"SMITHSONIAN, THE, 60 West 129th Street, 1E - Harlem, New York",1500,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3872155,Manhattan
"304 West 30th Street, 17 - Chelsea, New York",1490,Rental,Studio | 1 Bath,Listing ID: 3889307,Manhattan
"138 East 31st Street, 43 - Kips Bay, New York",1350,Rental,Studio | 1 Bath,Listing ID: 3890193,Manhattan
"238 West 136th Street, 3 - Harlem, New York",1175,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 718,Manhattan
"43-31 36 St - Long Island City, New York",23,Commercial,,"Approximate Sq. Feet: 10,000 | Approximate Exterior Sq. Ft: 10000 Sq Ft",Manhattan
"48-14 33rd St - Long Island City, New York",20,Commercial,,"Approximate Sq. Feet: 6,000 | Approximate Exterior Sq. Ft: 10000 Sq Ft",Manhattan
"110 East 60th Street, 7THFLOOR - Upper East Side, New York",empty Price,Condo,Studio | 1 Bath,"Approximate Sq. Feet: 2,051",Manhattan
"156-162 William Street, P3 - Financial District, New York",empty Price,Doorman,Studio,"Approximate Sq. Feet: 12,710",Manhattan
"1035 Third Avenue, B - Upper East Side, New York",empty Price,Rental,Studio,"Approximate Sq. Feet: 2,781",Manhattan
"5 West 19th Street, 5FL - Flatiron District, New York",empty Price,,Studio | 4 Baths,"Approximate Sq. Feet: 7,000",Manhattan
"The Ritz Tower, 111 East 57th Street, CONCOURSE - Upper East Side, New York",empty Price,Condo,Studio,"Approximate Sq. Feet: 13,727",Manhattan
"The Ritz Tower, 111 East 57th Street, MEDICAL - Upper East Side, New York",empty Price,Condo,Studio,"Approximate Sq. Feet: 37,579",Manhattan
"260 East 67th Street, RETAIL - Upper East Side, New York",empty Price,Condo,Studio,Listing ID: 2589672,Manhattan
"110 East 60th Street, 702 - Upper East Side, New York",empty Price,Condo,Studio | 2 Baths,"Approximate Sq. Feet: 4,793",Manhattan
"110 East 60th Street, 901 - Upper East Side, New York",empty Price,Condo,Studio,"Approximate Sq. Feet: 2,901",Manhattan
"110 East 60th Street, 15 - Upper East Side, New York",empty Price,Condo,Studio,"Approximate Sq. Feet: 114,766",Manhattan
"3 West 137th Street, 4B - Harlem, New York",empty Price,Rental,2 Beds | 1 Bath,Listing ID: 3895756,Manhattan
"526 West 173rd Street, 1 - Washington Heights, New York",empty Price,Rental,2 Beds | 1 Bath,Listing ID: 3895749,Manhattan
"800 Fifth Avenue, GF&BASEMEN - Upper East Side, New York",empty Price,"Rental, Doorman",Studio,Listing ID: 3846200,Manhattan
"136-55 37th Ave - Flushing, New York",16000,Commercial,,"Approximate Sq. Feet: 3,000 | Approximate Exterior Sq. Ft: 3200 Sq Ft",Queens
"37-12 Prince St - Flushing, New York",10045,Commercial,,"Approximate Sq. Feet: 2,050 | Approximate Exterior Sq. Ft: 2050 Sq Ft",Queens
"43-22 Queens Street, 714 - Long Island City, New York",7005,Rental,2 Beds | 2 Baths,Listing ID: 3883794,Queens
"4610 Center Boulevard, 2513 - Long Island City, New York",6670,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3886542,Queens
"The Galaxy, 5-03 50th Avenue, 5B - Long Island City, New York",6500,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,596 | Approximate Exterior Sq. Ft: 342",Queens
"4610 Center Boulevard, 1013 - Long Island City, New York",6394,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3861437,Queens
"2-14 50th Avenue, 805E - Long Island City, New York",5860,"Rental, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 994,Queens
"4615 Center Boulevard, 3708 - Long Island City, New York",5839,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3868553,Queens
"11-02 49th Avenue, 7C - Long Island City, New York",5700,"Condo, Doorman",2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,389 | Approximate Exterior Sq. Ft: 343",Queens
"8711 118th St - Richmond Hill, New York",5500,Commercial,,"Approximate Sq. Feet: 1,992 | Approximate Exterior Sq. Ft: 4600 Sq Ft",Queens
"4545 Center Boulevard, 2201 - Long Island City, New York",5134,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3886491,Queens
"The View at East Coast, 46-30 Center Boulevard, 304 - Long Island City, New York",5000,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,153",Queens
"Crescent Club, 41-17 Crescent Street, 9D - Long Island City, New York",4950,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,140 | Approximate Exterior Sq. Ft: 439",Queens
"163 Beach 5th St, B - Far Rockaway, New York",4900,Single Family Townhouse,5 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 2,800",Queens
"42-20 24th Street, 17C - Long Island City, New York",4650,"Rental, Doorman",2 Beds | 1 Bath,Listing ID: 3675324,Queens
"11-02 49th Avenue, 2C - Long Island City, New York",4500,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,060",Queens
"11-02 49th Avenue, 6B - Long Island City, New York",4400,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,050",Queens
"43-22 Queens Street, 602 - Long Island City, New York",4381,Rental,1 Bed | 1 Bath,Listing ID: 3878609,Queens
"45-50 Pearson Street, 9K - Long Island City, New York",4225,"Rental, Doorman",2 Beds | 1 Bath,Listing ID: 3892695,Queens
"11-36 31st Avenue, 2 - Long Island City, New York",4200,Rental,3 Beds | 2 Baths,"Approximate Sq. Feet: 2,000 | Approximate Exterior Sq. Ft: 300",Queens
"Factory House, 42-60 Crescent Street, 3C - Long Island City, New York",4200,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,088",Queens
"43-22 Queens Street, PH7 - Long Island City, New York",4092,Rental,1 Bed | 1 Bath,Listing ID: 3882687,Queens
"43-22 Queens Street, 910 - Long Island City, New York",4078,Rental,1 Bed | 1 Bath,Listing ID: 3882697,Queens
"10-50 Jackson Avenue, 8C - Long Island City, New York",4000,"Condo, Doorman",2 Beds | 1 Bath,Listing ID: 3779007,Queens
"37-25 33rd Street, PHA - Astoria, New York",3995,,1 Bed | 1 Bath,Approximate Sq. Feet: 885 | Approximate Exterior Sq. Ft: 565,Queens
"4610 Center Boulevard, 713 - Long Island City, New York",3951,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3886540,Queens
"Crescent Club, 41-17 Crescent Street, 4F - Long Island City, New York",3941,Rental,2 Beds | 2 Baths,Approximate Sq. Feet: 925,Queens
"43-22 Queens Street, 3102 - Long Island City, New York",3927,Rental,1 Bed | 1 Bath,Listing ID: 3893884,Queens
"Avalon Riverview North, 4-75 48th Avenue, 1303 - Long Island City, New York",3850,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 722,Queens
"43-22 Queens Street, 4307 - Long Island City, New York",3813,Rental,1 Bed | 1 Bath,Listing ID: 3893838,Queens
"43-22 Queens Street, 3105 - Long Island City, New York",3813,Rental,1 Bed | 1 Bath,Listing ID: 3893821,Queens
"47-20 Center Boulevard, 1010 - Long Island City, New York",3800,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 628,Queens
"Avalon Riverview North, 4-75 48th Avenue, 12214 - Long Island City, New York",3705,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 606,Queens
"43-22 Queens Street, 1507 - Long Island City, New York",3698,Rental,1 Bed | 1 Bath,Listing ID: 3893827,Queens
"99-20 Ascan Ave - Forest Hills, New York",3688,Single Family Townhouse,3 Beds | 2 Baths,Listing ID: *1353747,Queens
"43-22 Queens Street, 609 - Long Island City, New York",3684,Rental,1 Bed | 1 Bath,Listing ID: 3893843,Queens
"37-40 27th Street, 6E - Long Island City, New York",3675,Rental,2 Beds | 1 Bath,Listing ID: 3839115,Queens
"2-14 50th Avenue, 310E - Long Island City, New York",3674,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 672,Queens
"131-01 40th Rd, 16D - Flushing, New York",3600,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,050",Queens
"131-03 40 Rd, Ph2Z - Flushing, New York",3600,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,000 | Approximate Exterior Sq. Ft: 1000 Sq Ft",Queens
"1803 Starr Street, 1 - Ridgewood, New York",3500,Rental,3 Beds | 1 Bath | 1 Half Bath,Listing ID: 3881376,Queens
"7311 67th Drive, 1 - Middle Village, New York",3500,Rental,4 Beds | 2 Baths,Listing ID: 3859843,Queens
"THE BADGE BUILDING, 10-55 47th Avenue, 4G - Long Island City, New York",3500,"Condo, Doorman",1 Bed | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 896,Queens
"4720 Center Boulevard, 1508 - Long Island City, New York",3479,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3890790,Queens
"43-22 Queens Street, 357 - Long Island City, New York",3375,Rental,Studio | 1 Bath,Listing ID: 3893883,Queens
"25-04 44th Street, 15 - Astoria, New York",3350,Rental,3 Beds | 1 Bath,Listing ID: 3861806,Queens
"66-44 Saunders St - Rego Park, New York",3300,Single Family Townhouse,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2000 Sq Ft,Queens
"14-14B Clintonville St - Whitestone, New York",3300,Commercial,,"Approximate Sq. Feet: 1,200 | Approximate Exterior Sq. Ft: 1200 Sq Ft",Queens
"45-50 Pearson Street, 12R - Long Island City, New York",3275,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3892184,Queens
"10-49 49th Avenue, GARDEN - Long Island City, New York",3250,Multi-Family,2 Beds | 1 Bath,Listing ID: 3746878,Queens
"37-25 33rd Street, 3F - Astoria, New York",3200,,1 Bed | 1 Bath,Approximate Sq. Feet: 700 | Approximate Exterior Sq. Ft: 25,Queens
"25-19 43rd Avenue, 202 - Long Island City, New York",3200,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 778,Queens
"103-44 68th Avenue, K - Forest Hills, New York",3199,Rental,2 Beds | 2 Baths,Listing ID: 3869196,Queens
"4540 Center Boulevard, 1005 - Long Island City, New York",3194,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3789929,Queens
"25-27 23rd Street, 3B - Astoria, New York",3150,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3685962,Queens
"45-50 Pearson Street, 8P - Long Island City, New York",3125,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3892307,Queens
"74-48 65th Street, 1 - Glendale, New York",3100,Rental,3 Beds | 2 Baths,Listing ID: 3818671,Queens
"39-60 54th Street, 8P - Woodside, New York",3100,"Cooperative, Doorman",2 Beds | 1 Bath,Listing ID: 3712465,Queens
"30-85 Vernon Boulevard, 3N - Astoria, New York",3100,"Condo, Doorman",2 Beds | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 854,Queens
"10 HALLETTS PT, 702 - Astoria, New York",3071,Rental,1 Bed | 1 Bath,Listing ID: 3871843,Queens
"45-50 Pearson Street, 4G - Long Island City, New York",3050,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3892170,Queens
"215-16 23 Rd, 2/F - Bayside, New York",3000,Rental,3 Beds | 2 Baths,"Approximate Sq. Feet: 1,300",Queens
"115-43 159th St - Jamaica, New York",3000,House,3 Beds | 2 Baths | 1 Half Bath,Approximate Exterior Sq. Ft: 3167 Sq Ft,Queens
"101-20 67th Dr, 3 - Forest Hills, New York",2980,Rental,3 Beds | 2 Baths,Approximate Exterior Sq. Ft: 2000 Sq Ft,Queens
"48-38 42nd Street, 2 - Sunnyside, New York",2950,Rental,2 Beds | 1 Bath,Listing ID: 3874068,Queens
"32-63 47th Street - Astoria, New York",2850,House,3 Beds | 1 Bath,Listing ID: 3150484,Queens
"27-37 27TH Street, 1I - Astoria, New York",2800,Rental,2 Beds | 1 Bath,Listing ID: 3860067,Queens
"134 Meridian Boulevard, A - Arverne, New York",2800,Multi-Family,3 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,472",Queens
"37-25 33rd Street, 6E - Astoria, New York",2800,,1 Bed | 1 Bath,Listing ID: 3888782,Queens
"87-11 78th Avenue, 2 - Glendale, New York",2750,Condo,3 Beds | 1 Bath,Listing ID: 3864900,Queens
"87-11 78th Ave, 2 - Glendale, New York",2750,Rental,3 Beds | 1 Bath,Listing ID: 3147687,Queens
"25-04 44th Street, 3 - Astoria, New York",2750,Rental,2 Beds | 1 Bath,Listing ID: 3879767,Queens
"The Astor Condominium, 31-35 31st Street, 411 - Astoria, New York",2700,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 601,Queens
"37-25 33rd Street, 6C - Astoria, New York",2700,,1 Bed | 1 Bath,Listing ID: 3888781,Queens
"37-25 33rd Street, 4E - Astoria, New York",2700,,1 Bed | 1 Bath,Listing ID: 3888780,Queens
"31-17 43 St, 2fl - Astoria, New York",2700,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Queens
"58-18 83rd St, 1 - Middle Village, New York",2700,Rental,3 Beds | 1 Bath,Listing ID: *1353325,Queens
"1 Bay Club Dr, 21J - Bayside, New York",2700,Condo,1 Bed | 1 Bath,Listing ID: 3130554,Queens
"131-05 College Point Blvd, 16N - Flushing, New York",2700,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 790,Queens
"40-09 208th St, 1 - Bayside, New York",2700,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,200",Queens
"37-25 33rd Street, 4B - Astoria, New York",2675,,1 Bed | 1 Bath,Listing ID: 3888776,Queens
"37-25 33rd Street, 3E - Astoria, New York",2650,,1 Bed | 1 Bath,Listing ID: 3888774,Queens
"141-30 185th St - Springfield Gdns, New York",2650,House,3 Beds | 2 Baths,"Approximate Sq. Feet: 1,150 | Approximate Exterior Sq. Ft: 3800 Sq Ft",Queens
"23-62 38th Street, 1L - Astoria, New York",2650,Rental,2 Beds | 1 Bath,Listing ID: 3895396,Queens
"37-25 33rd Street, 3B - Astoria, New York",2625,,1 Bed | 1 Bath,Listing ID: 3888681,Queens
"10-27 44th Drive, GARDEN - Long Island City, New York",2600,,2 Beds | 1 Bath,Listing ID: 3794206,Queens
"1819 Palmetto Street, 3 - Ridgewood, New York",2600,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,200",Queens
"37-25 33rd Street, 4D - Astoria, New York",2600,,1 Bed | 1 Bath,Listing ID: 3888777,Queens
"37-25 33rd Street, 2E - Astoria, New York",2600,,1 Bed | 1 Bath,Approximate Sq. Feet: 624,Queens
"7322 69th Pl, DUPLEX - Ridgewood, New York",2600,Rental,3 Beds | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,600",Queens
"37-25 33rd Street, 4C - Astoria, New York",2600,,1 Bed | 1 Bath,Approximate Sq. Feet: 510,Queens
"23-41 92nd St, 1 - East Elmhurst, New York",2600,Rental,3 Beds | 2 Baths,"Approximate Sq. Feet: 1,200 | Approximate Exterior Sq. Ft: 3000 Sq Ft",Queens
"136-19 Franklin Ave, 4c - Flushing, New York",2600,Rental,2 Beds | 2 Baths,Listing ID: 3147069,Queens
"148-14 11th Ave, 1 - Whitestone, New York",2599,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,000 | Approximate Exterior Sq. Ft: 4342 Sq Ft",Queens
"4540 45th Avenue, 3009",2595,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 690,Queens
"78-07 64th Street, 1 - Ridgewood, New York",2550,Multi-Family,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,100",Queens
"37-25 33rd Street, 3D - Astoria, New York",2550,,1 Bed | 1 Bath,Listing ID: 3888689,Queens
"37-25 33rd Street, 3C - Astoria, New York",2550,,1 Bed | 1 Bath,Listing ID: 3888688,Queens
"49-10 20th Avenue - Astoria, New York",2550,House,3 Beds | 1 Bath | 1 Half Bath,Listing ID: *1352493,Queens
"45-50 Pearson Street, 14D - Long Island City, New York",2531,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 495,Queens
"37-25 33rd Street, 2D - Astoria, New York",2500,,1 Bed | 1 Bath,Listing ID: 3888679,Queens
"37-25 33rd Street, 2C - Astoria, New York",2500,,1 Bed | 1 Bath,Approximate Sq. Feet: 510,Queens
"93-02 103rd Avenue, 2A - Ozone Park, New York",2500,Multi-Family,2 Beds | 1 Bath,Listing ID: 3886876,Queens
"93-02 103rd Avenue, 2B - Ozone Park, New York",2500,Multi-Family,2 Beds | 1 Bath,Listing ID: 3887030,Queens
"155 Beach 5th St, A - Far Rockaway, New York",2500,Single Family Townhouse,2 Beds | 1 Bath,Approximate Sq. Feet: 700,Queens
"One Bay Club Dr, 17J - Bayside, New York",2500,Condo,1 Bed | 1 Bath,Listing ID: 3146739,Queens
"25-50 Crescent Street, 3A - Astoria, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3150489,Queens
"39-16 Prince St, 8C - Flushing, New York",2500,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 650,Queens
"Whitestone, New York",2500,House,3 Beds | 1 Bath | 1 Half Bath,Approximate Exterior Sq. Ft: 4420 Sq Ft,Queens
"138-35 39th Ave, 5F - Flushing, New York",2500,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 708,Queens
"121-17 Jamaica Ave - Richmond Hill, New York",2500,House,3 Beds | 1 Bath,Listing ID: 3074433,Queens
"15 Charlotte Street, 2 - Ridgewood, New York",2500,Rental,2.5 Beds | 1 Bath,Listing ID: 3877104,Queens
"145-73 181st Street, 2 - Springfield Gdns, New York",2500,,3 Beds | 1 Bath,Listing ID: 3856444,Queens
"7958 77th Ave - Glendale, New York",2499,House,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,300 | Approximate Exterior Sq. Ft: 3000 Sq Ft",Queens
"7520 62nd Street, 2 - Ridgewood, New York",2475,Multi-Family,3 Beds | 1 Bath,Listing ID: 3893610,Queens
"23-38 26 St, 1st Fl - Astoria, New York",2450,Rental,2 Beds | 1 Bath,Listing ID: 3145053,Queens
"25-20 30th Rd, 1A - Astoria, New York",2440,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 792,Queens
"45-42 Vernon Boulevard, 1 - Long Island City, New York",2400,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 650,Queens
"68-12 Yellowstone Boulevard, 2S - Forest Hills, New York",2400,Rental,1.5 Beds | 1 Bath,Listing ID: 3869094,Queens
"Astoria, New York",2400,Rental,1 Bed | 1 Bath,Approximate Exterior Sq. Ft: 4375 Sq Ft,Queens
"21-16 35th Street, 1F - Astoria, New York",2400,"Condo/Cooperative, Doorman",2 Beds | 1 Bath,Listing ID: 3869342,Queens
"25-04 44th Street, 1 - Astoria, New York",2400,Rental,1.5 Beds | 1 Bath,Listing ID: 3835372,Queens
